week_end,eval_split,action_id,action_name,reward,portfolio_return,turnover,transaction_cost
2017-05-19,train,4,spy_80_tlt_20,0.01004160112368312,0.011041601123683121,1.0,0.001
2017-05-26,train,1,spy_only,0.0099776652369989,0.0101776652369989,0.19999999999999998,0.00019999999999999998
2017-06-02,train,2,tlt_only,-0.0107119988277912,-0.0097119988277912,1.0,0.001
2017-06-09,train,2,tlt_only,0.015070579309445104,0.0156747808883306,0.0,0.0
2017-06-16,train,0,cash_only,-0.0007779639728410871,0.00022307692307692306,1.0,0.001
2017-06-23,train,4,spy_80_tlt_20,-0.009736440548551727,-0.00853966483809006,1.0,0.001
2017-06-30,train,4,spy_80_tlt_20,-0.002610687955905338,-0.0024053302141832803,0.0,0.0
2017-07-07,train,1,spy_only,0.013694215352575322,0.0142497207231218,0.19999999999999998,0.00019999999999999998
2017-07-14,train,5,balanced_60_30_10,0.010360495844644275,0.011098468702847468,0.39999999999999997,0.00039999999999999996
2017-07-21,train,3,gld_only,0.010234738815822712,0.0119906110981138,0.8999999999999999,0.0009
2017-07-28,train,6,defensive_20_60_20,0.003844394325006668,0.00503304564162924,0.8,0.0008
2017-08-04,train,6,defensive_20_60_20,0.009385008734347833,0.00979340361018386,0.0,0.0
2017-08-11,train,2,tlt_only,0.000578219989765647,0.0015024375532153,0.4,0.0004
2017-08-18,train,4,spy_80_tlt_20,0.006084246680841029,0.007203327075003161,0.8,0.0008
2017-08-25,train,1,spy_only,0.012683158062013542,0.0134118394262554,0.19999999999999998,0.00019999999999999998
2017-09-01,train,3,gld_only,0.013563583871470117,0.0151515444954817,1.0,0.001
2017-09-08,train,4,spy_80_tlt_20,0.007817494378925939,0.00916229352646466,1.0,0.001
2017-09-15,train,1,spy_only,0.000374200305184314,0.0010033692480644,0.19999999999999998,0.00019999999999999998
2017-09-22,train,4,spy_80_tlt_20,0.0029255930209878952,0.0034586520421738803,0.19999999999999998,0.00019999999999999998
2017-09-29,train,1,spy_only,0.01202131215855519,0.0124986379769411,0.19999999999999998,0.00019999999999999998
2017-10-06,train,0,cash_only,-0.000777339435290281,0.00022307692307692306,1.0,0.001
2017-10-13,train,4,spy_80_tlt_20,0.0026101624223250795,0.00380590505324944,1.0,0.001
2017-10-20,train,1,spy_only,0.0019173690133605281,0.0023338677163209,0.19999999999999998,0.00019999999999999998
2017-10-27,train,3,gld_only,-0.004050510061956607,-0.0023159534802563,1.0,0.001
2017-11-03,train,4,spy_80_tlt_20,-0.004767682382276923,-0.00356540364916098,1.0,0.001
2017-11-10,train,4,spy_80_tlt_20,0.002811325836650338,0.0029774221402011805,0.0,0.0
2017-11-17,train,5,balanced_60_30_10,0.005906038103379652,0.00635085539238359,0.2,0.0002
2017-11-24,train,1,spy_only,0.014984619130668491,0.0157474454973853,0.39999999999999997,0.00039999999999999996
2017-12-01,train,1,spy_only,0.0036588326313451553,0.0039702452661065,0.0,0.0
2017-12-08,train,1,spy_only,0.008688237190891318,0.0088973811485617,0.0,0.0
2017-12-15,train,1,spy_only,0.0035083332674734256,0.0037521032034262,0.0,0.0
2017-12-22,train,3,gld_only,0.020495142422932565,0.0224077975009602,1.0,0.001
2017-12-29,train,3,gld_only,0.013294317209367941,0.013586739057372,0.0,0.0
2018-01-05,train,1,spy_only,0.014929649769567972,0.0164579101693458,1.0,0.001
2018-01-12,train,4,spy_80_tlt_20,0.004207982240227818,0.0048225313115952805,0.19999999999999998,0.00019999999999999998
2018-01-19,train,3,gld_only,0.01167343830602712,0.0130518049293781,1.0,0.001
2018-01-26,train,0,cash_only,-0.0007269230769230769,0.0002730769230769231,1.0,0.001
2018-02-02,train,0,cash_only,0.0002730769230769231,0.0002730769230769231,0.0,0.0
2018-02-09,train,4,spy_80_tlt_20,0.034217362242823804,0.03682377740058064,1.0,0.001
2018-02-16,train,5,balanced_60_30_10,-0.0007257814745994605,0.00062716068823257,0.2,0.0002
2018-02-23,train,2,tlt_only,0.002784672114006974,0.0038822335170101,0.7,0.0007
2018-03-02,train,4,spy_80_tlt_20,0.02653102605245228,0.02836278601038332,0.8,0.0008
2018-03-09,train,2,tlt_only,0.014895657146393269,0.0161139643019743,0.8,0.0008
2018-03-16,train,2,tlt_only,0.0026470112417469535,0.0030046211391911,0.0,0.0
2018-03-23,train,4,spy_80_tlt_20,0.016433484390425985,0.01868999920744488,0.8,0.0008
2018-03-30,train,4,spy_80_tlt_20,-0.012438658151525072,-0.01131512448352928,0.0,0.0
2018-04-06,train,1,spy_only,0.019082406624657305,0.0209068835342445,0.19999999999999998,0.00019999999999999998
2018-04-13,train,1,spy_only,0.004820240093463522,0.0055063952787552,0.0,0.0
2018-04-20,train,5,balanced_60_30_10,-0.0007065350257072948,8.416820505588994e-05,0.39999999999999997,0.00039999999999999996
2018-04-27,train,1,spy_only,-0.002876519592304803,-0.0020257243412297,0.39999999999999997,0.00039999999999999996
2018-05-04,train,5,balanced_60_30_10,0.015615949086723747,0.01637932307700962,0.39999999999999997,0.00039999999999999996
2018-05-11,train,1,spy_only,-0.006590112016868447,-0.0055704716589605,0.39999999999999997,0.00039999999999999996
2018-05-18,train,1,spy_only,0.0024138582944933876,0.0030222052858237,0.0,0.0
2018-05-25,train,1,spy_only,0.004755094841484819,0.0053280905789991,0.0,0.0
2018-06-01,train,4,spy_80_tlt_20,0.011591381075748412,0.01214060509912666,0.19999999999999998,0.00019999999999999998
2018-06-08,train,6,defensive_20_60_20,0.0007806275187060754,0.0016843878941126397,0.6,0.0006
2018-06-15,train,5,balanced_60_30_10,-0.006314538698379038,-0.0056250651492654995,0.39999999999999997,0.00039999999999999996
2018-06-22,train,2,tlt_only,0.008861173614169663,0.0098730077035853,0.7,0.0007
2018-06-29,train,5,balanced_60_30_10,0.01152933445178126,0.01255714530907379,0.7,0.0007
2018-07-06,train,1,spy_only,0.014091459293652943,0.0151405086310649,0.39999999999999997,0.00039999999999999996
2018-07-13,train,1,spy_only,-0.00025848586210393254,0.0003217383931781,0.0,0.0
2018-07-20,train,0,cash_only,-0.0006326923076923077,0.0003673076923076923,1.0,0.001
2018-07-27,train,4,spy_80_tlt_20,0.005019316677227342,0.00624159917795258,1.0,0.001
2018-08-03,train,2,tlt_only,0.01073958899034156,0.0120785747726896,0.8,0.0008
2018-08-10,train,6,defensive_20_60_20,-0.0021894141698668894,-0.0015311215244911,0.4,0.0004
2018-08-17,train,2,tlt_only,0.010173818741930908,0.0108288636175424,0.4,0.0004
2018-08-24,train,0,cash_only,-0.0006308173076923077,0.0003692307692307692,1.0,0.001
2018-08-31,train,1,spy_only,-0.010721578717215775,-0.0093349369602206,1.0,0.001
2018-09-07,train,1,spy_only,0.010985171660756925,0.0114048805515503,0.0,0.0
2018-09-14,train,5,balanced_60_30_10,0.0011062378606597602,0.0017626147789277895,0.39999999999999997,0.00039999999999999996
2018-09-21,train,4,spy_80_tlt_20,-0.0037388810698503598,-0.00318922254526544,0.2,0.0002
2018-09-28,train,3,gld_only,0.007926610516190093,0.0092231367135915,1.0,0.001
2018-10-05,train,2,tlt_only,0.010782206739153826,0.0126502264811083,1.0,0.001
2018-10-12,train,2,tlt_only,-0.007498530556161162,-0.0066390949268867,0.0,0.0
2018-10-19,train,3,gld_only,0.005429813573166098,0.0065511119113976,1.0,0.001
2018-10-26,train,4,spy_80_tlt_20,0.012924562522774454,0.015051635059506224,1.0,0.001
2018-11-02,train,4,spy_80_tlt_20,0.018647068697836562,0.0196823656643445,0.0,0.0
2018-11-09,train,2,tlt_only,0.010343624156031617,0.0119097327735402,0.8,0.0008
2018-11-16,train,2,tlt_only,0.0031047434853426754,0.0038363040666278,0.0,0.0
2018-11-23,train,4,spy_80_tlt_20,0.035900664562795385,0.038012677602436706,0.8,0.0008
2018-11-30,train,2,tlt_only,0.027749207356061432,0.0290884300927054,0.8,0.0008
2018-12-07,train,3,gld_only,-0.010297009853335487,-0.008722150997022,1.0,0.001
