week_end,eval_split,action_id,action_name,reward,portfolio_return,turnover,transaction_cost
2014-07-04,train,2,tlt_only,0.024334180590051865,0.0262011423361603,1.0,0.001
2014-07-11,train,2,tlt_only,0.0074324709006788215,0.0082759817384605,0.0,0.0
2014-07-18,train,1,spy_only,-0.001319625306945313,5.074481430833444e-05,1.0,0.001
2014-07-25,train,2,tlt_only,-0.00856972829345608,-0.0069821865609612,1.0,0.001
2014-08-01,train,6,defensive_20_60_20,0.008030782116318415,0.008707394582594641,0.4,0.0004
2014-08-08,train,1,spy_only,0.011303135825066266,0.0128333399636337,0.7999999999999999,0.0007999999999999999
2014-08-15,train,1,spy_only,0.01687296349836161,0.0177298570347381,0.0,0.0
2014-08-22,train,1,spy_only,0.007368460366107375,0.0076309498790285,0.0,0.0
2014-08-29,train,1,spy_only,0.0016996269807459826,0.0019927756319002,0.0,0.0
2014-09-05,train,1,spy_only,-0.010343613314367875,-0.0098455838239804,0.0,0.0
2014-09-12,train,1,spy_only,0.012177312895529863,0.0125952719286914,0.0,0.0
2014-09-19,train,2,tlt_only,0.01034936219260567,0.0122168435165217,1.0,0.001
2014-09-26,train,2,tlt_only,0.016444810768387486,0.0171839195488745,0.0,0.0
2014-10-03,train,2,tlt_only,0.019779875370645558,0.0199655336042943,0.0,0.0
2014-10-10,train,1,spy_only,-0.012310273446509841,-0.0108634214799258,1.0,0.001
2014-10-17,train,4,spy_80_tlt_20,0.030279460906761712,0.031557293338705245,0.19999999999999998,0.00019999999999999998
2014-10-24,train,1,spy_only,0.024979483055011912,0.0266257410868211,0.19999999999999998,0.00019999999999999998
2014-10-31,train,3,gld_only,0.0006023339699546605,0.0027516203489883,1.0,0.001
2014-11-07,train,1,spy_only,0.002669252853503644,0.0044260265339275,1.0,0.001
2014-11-14,train,1,spy_only,0.011526623805374392,0.0119464246902452,0.0,0.0
2014-11-21,train,3,gld_only,-0.03023608411807455,-0.0284253297222143,1.0,0.001
2014-11-28,train,2,tlt_only,-0.010727689054262083,-0.0091887889697281,1.0,0.001
2014-12-05,train,2,tlt_only,0.042060057504586114,0.0430257582603264,0.0,0.0
2014-12-12,train,1,spy_only,0.03149603069700649,0.0336993245268451,1.0,0.001
2014-12-19,train,6,defensive_20_60_20,-0.005267863453544943,-0.00374023934821304,0.7999999999999999,0.0007999999999999999
2014-12-26,train,3,gld_only,-0.008206470918633886,-0.0065313941308078,0.8,0.0008
2015-01-02,train,3,gld_only,0.0269650079170586,0.0278751775432577,0.0,0.0
2015-01-09,train,3,gld_only,0.04382097445665472,0.0448575337797194,0.0,0.0
2015-01-16,train,3,gld_only,0.013014774435973181,0.013956960175643,0.0,0.0
2015-01-23,train,2,tlt_only,0.024687732966813328,0.0260444691900663,1.0,0.001
2015-01-30,train,1,spy_only,0.02844224444511188,0.0305840442496565,1.0,0.001
2015-02-06,train,1,spy_only,0.019476838577589643,0.020578662612821,0.0,0.0
2015-02-13,train,1,spy_only,0.005872954485853949,0.0069596155567319,0.0,0.0
2015-02-20,train,5,balanced_60_30_10,0.005245243108509504,0.0062045795791654396,0.39999999999999997,0.00039999999999999996
2015-02-27,train,1,spy_only,-0.016052293295998783,-0.0150001399438125,0.39999999999999997,0.00039999999999999996
2015-03-06,train,2,tlt_only,0.023617739212473312,0.0260724413875705,1.0,0.001
2015-03-13,train,2,tlt_only,0.03617899572484875,0.0378004142735706,0.0,0.0
2015-03-20,train,3,gld_only,0.010949668941938884,0.0131196431079805,1.0,0.001
2015-03-27,train,3,gld_only,0.0012955805148222154,0.0019120565389467,0.0,0.0
2015-04-03,train,2,tlt_only,-0.01041018274479912,-0.0084913347159272,1.0,0.001
2015-04-10,train,4,spy_80_tlt_20,-0.00653432278766097,-0.00513665863177366,0.8,0.0008
2015-04-17,train,1,spy_only,0.017019363634450696,0.0177925046965723,0.19999999999999998,0.00019999999999999998
2015-04-24,train,0,cash_only,-0.000975048076923077,2.4999999999999998e-05,1.0,0.001
2015-05-01,train,1,spy_only,0.0027475639017392087,0.0042709154246101,1.0,0.001
2015-05-08,train,2,tlt_only,-0.009077364989209379,-0.007509180106637,1.0,0.001
2015-05-15,train,0,cash_only,-0.0009750000000000001,2.4999999999999998e-05,1.0,0.001
2015-05-22,train,5,balanced_60_30_10,-0.0020192634623771764,-0.00075326679728517,1.0,0.001
2015-05-29,train,1,spy_only,-0.00716244195439649,-0.006488241333178,0.39999999999999997,0.00039999999999999996
2015-06-05,train,1,spy_only,0.0009029111083876131,0.0011437886635328,0.0,0.0
