regime,regime_name,weeks,first_week,last_week,vix_level,spy_ret_20d,spy_vol_20d,spy_drawdown_60d,tlt_ret_20d,gld_ret_20d,next_return_spy_mean,next_return_spy_vol,next_return_tlt_mean,next_return_gld_mean,share,next_return_spy_ann,next_return_spy_ann_vol,run_count,min_duration_weeks,mean_duration_weeks,max_duration_weeks
0,R0: Calm / risk-on,374,2014-03-28,2021-12-17,16.59026738539099,0.012583619512370758,0.008030132617027072,-0.02101674314072734,0.005201839824959409,0.002697895340570529,0.0027651795711582895,0.01995389185385795,0.000902439788033638,0.0008077687154607391,0.6459412780656304,0.14378933770023106,0.14388956044829607,2,82,187.0,292
1,R1: Stress / risk-off,205,2020-03-13,2026-03-13,19.75209762294118,0.004099001955668089,0.010763009972183317,-0.03966650423676155,-0.006189649585405168,0.016442225734591594,0.0024829460099879837,0.0277818997252882,-0.0010631570353768062,0.004853791634535161,0.3540587219343696,0.12911319251937514,0.20033812797865103,2,4,102.5,201
