week_end,week_last_trade_date,spy_weekly_close,tlt_weekly_close,gld_weekly_close,next_return_spy,next_return_tlt,next_return_gld,split,regime,regime_name,jm_pc1,jm_pc2,jm_pc3,jm_pc4,jm_pc5,jm_pc6,jm_regime_distance_0,jm_regime_score_0,jm_regime_distance_1,jm_regime_score_1,jm_regime_distance_2,jm_regime_score_2,jm_regime_distance_3,jm_regime_score_3,jm_regime_changed,jm_regime_duration_weeks,jm_stress_score,best_asset_next_week
2014-06-06,2014-06-06,159.40158081054688,81.08922576904297,120.61000061035156,-0.0063977151482279,0.0050185693652562,0.0194842754516941,train,1,R1: Growth / trend,-1.1349426667249616,-1.3970844967922562,-0.0865885764821544,-0.679512672761539,-0.3942168003324654,0.3438193475880241,23.419260412654005,0.3216586306609545,6.414384913070179,0.47384583439017486,44.041620678607686,0.20107722726682506,222.89727099753853,0.0034183076820455973,0,11,0.0034183076820455973,GLD
2014-06-13,2014-06-13,158.38177490234375,81.49617767333984,122.95999908447266,0.0141600322475352,-0.0031208963751374,0.0287898580179346,train,1,R1: Growth / trend,-1.1349426667249616,-1.3970844967922562,-0.0865885764821544,-0.679512672761539,-0.3942168003324654,0.3438193475880241,23.419260412654005,0.3216586306609545,6.414384913070179,0.47384583439017486,44.041620678607686,0.20107722726682506,222.89727099753853,0.0034183076820455973,0,12,0.0034183076820455973,GLD
2014-06-20,2014-06-20,160.6244659423828,81.24183654785156,126.5,-0.0006124435185436,0.0128802754934249,0.0012648510838686,train,1,R1: Growth / trend,-4.216564904538396,-4.934413387270798,-0.9838300333055694,-0.41595528026281897,1.7092104473530103,0.40365811866287593,59.14519330322542,0.37690602762595227,45.16337631962071,0.5182813470863896,116.07294228882131,0.10303970274994079,294.3992781764765,0.0017729225377171723,0,13,0.0017729225377171723,TLT
2014-06-27,2014-06-27,160.52609252929688,82.28825378417969,126.66000366210938,0.0121539075446772,-0.0200861586365485,0.0039475760740845,train,1,R1: Growth / trend,-3.289787249014365,-1.3812372955319292,1.475450428285831,-2.9551106331026933,-2.7259817150279604,1.732807379207606,67.80317274418753,0.23355545080790605,31.50919064621598,0.533916470300785,68.53927851010555,0.2296715316288301,261.1120855694057,0.0028565472624787237,0,14,0.0028565472624787237,SPY
2014-07-04,2014-07-03,162.47711181640625,80.6353988647461,127.16000366210938,-0.0080221823611724,0.0262011423361603,0.0127398165345462,train,1,R1: Growth / trend,-3.9185433438443464,-4.491930486125263,-2.0579583599682403,0.021229543118974736,2.378023616844759,0.11079036945176601,56.90043621731669,0.38350136252194506,43.37794287229512,0.5218611626280348,118.9448562386782,0.09330725221634945,305.52653446972437,0.0013302226336706063,0,15,0.0013302226336706063,TLT
2014-07-11,2014-07-11,161.17369079589844,82.74813842773438,128.77999877929688,0.0055947927604351,0.0082759817384605,-0.0205777415048783,train,1,R1: Growth / trend,-0.8114324285469645,0.7549345479025007,-0.20461364590934206,-4.592528184661999,-1.9142197620380532,1.213521941038379,48.0910494278159,0.3087228809959347,28.12512157095199,0.4865265736816675,66.55789565030781,0.20270413047148747,268.28832607454217,0.002046414850910176,0,16,0.002046414850910176,TLT
2014-07-18,2014-07-18,162.07542419433594,83.4329605102539,126.12999725341795,5.074481430833444e-05,0.0100415838913285,-0.0026956025156132,train,1,R1: Growth / trend,1.0233599121932015,0.45286261441859277,-0.2110647691499373,-3.450871113923008,0.5253647954817889,-0.4788737090949805,14.07349371713377,0.4425880793320493,21.62425427147577,0.3726442568856532,52.85377942011857,0.18294374039001918,255.13425867279966,0.0018239233922783334,0,17,0.0018239233922783334,TLT
2014-07-25,2014-07-25,162.08364868164062,84.27075958251953,125.79000091552734,-0.0264013095451706,-0.0069821865609612,-0.011209187151976,train,1,R1: Growth / trend,1.0415940550042442,0.1722912713236835,0.8351194326136633,-3.23881704665619,0.7485124434408311,0.34855781165025024,16.12845447838903,0.41545460339662355,21.307967762765486,0.36921454809389775,45.41902849192042,0.21317201014531323,247.01211288890417,0.002158838364165392,0,18,0.002158838364165392,TLT
2014-08-01,2014-08-01,157.80442810058594,83.68236541748047,124.37999725341795,0.0038445654562893,0.0083800622058884,0.0145522208390187,train,1,R1: Growth / trend,6.748815257412874,5.23333308218881,-3.93468081091081,-0.9794769079520806,-3.784250357845489,-2.216938738372204,119.30542975391079,0.36891109304585945,121.01775883648635,0.3547973534482989,134.6197208066904,0.26025918370985823,256.96051853385717,0.01603236979598334,0,19,0.01603236979598334,GLD
2014-08-08,2014-08-08,158.41111755371094,84.38362884521484,126.19000244140624,0.0128333399636337,0.0189574796631313,-0.0056264289621701,train,1,R1: Growth / trend,5.295104250272818,1.147907565117193,1.0091439954768011,0.11839450593240486,0.38761739334170464,2.1722989669938824,47.18353581551699,0.33650097472808194,49.47946840241152,0.3193529710522848,48.5522460017219,0.32617048584071556,175.78034372051792,0.017975568378917662,0,20,0.017975568378917662,TLT
2014-08-15,2014-08-15,160.44406127929688,85.98332977294922,125.4800033569336,0.0177298570347381,-0.0035674334541229,-0.0182499271139907,train,1,R1: Growth / trend,3.522109226813558,-0.9329030204886408,1.8635397173630623,-2.38781381625828,1.004688422804013,1.4219238718761105,21.434244893659677,0.4728668626276271,41.6756649528196,0.2981779222772617,55.31708718257104,0.2185298493070948,188.87822175894928,0.010425365788016457,0,21,0.010425365788016457,SPY
2014-08-22,2014-08-22,163.28871154785156,85.67658996582031,123.19000244140624,0.0076309498790285,0.015005607400736,0.0054387381740981,train,1,R1: Growth / trend,1.2432512804262417,-3.7062438102213986,1.3832910613799025,0.005042200453221124,1.02146569952345,-0.5107051614137958,12.986588006456753,0.507219898571924,33.71494759350409,0.31631168237312307,62.517342392601904,0.1641163148214938,176.06495253820458,0.01235210423345914,0,22,0.01235210423345914,TLT
2014-08-29,2014-08-29,164.53475952148438,86.96221923828125,123.86000061035156,0.0019927756319002,-0.0256702045004558,-0.0145325613021785,train,1,R1: Growth / trend,1.4346728413487502,-3.903139410567756,1.2688349891808735,-4.040909469519825,-0.7798990005313005,1.1621743417492345,28.277854127040897,0.5502072516429514,53.169031603729444,0.3120753104491546,96.21099016954902,0.1170613044705327,172.35652700949558,0.02065613343736118,0,23,0.02065613343736118,SPY
2014-09-05,2014-09-05,164.86264038085938,84.7298812866211,122.05999755859376,-0.0098455838239804,-0.0203052212306906,-0.0301491100998037,train,1,R1: Growth / trend,0.6483006738734498,-3.5443193510985225,-0.7606378358510497,2.3552731246403678,1.0220004071297262,-4.929521578234969,30.31187885597738,0.5740360304420689,59.9932930367561,0.2919301064290399,96.34007899041693,0.12754785139786756,227.09903355773042,0.00648601173102386,0,24,0.00648601173102386,SPY
2014-09-12,2014-09-12,163.23947143554688,83.0094223022461,118.37999725341795,0.0125952719286914,0.0107594420733201,-0.0108971189851085,train,0,R0: Calm / risk-on,1.3022855818528352,-2.5160042001804523,-4.373892442306867,4.321745414047783,-0.2445914966993763,-6.7510718660646445,81.77222990682131,0.5571392645374903,104.50280678916928,0.33195047431220526,156.4574988440208,0.10163585668194998,261.55028118719054,0.00927440446835449,1,1,0.00927440446835449,SPY
2014-09-19,2014-09-19,165.29551696777344,83.90255737304688,117.08999633789062,-0.0139506777883147,0.0122168435165217,-0.0002562027520291,train,0,R0: Calm / risk-on,1.6898754494526051,-2.739581965439377,-2.186876538972494,1.2769075255762066,0.8150349287127331,-3.3147344900912046,17.287771489760573,0.5632878011647724,42.477022838773316,0.31733237427464817,88.70147958394563,0.110708639049192,200.4997239651252,0.008671185511387477,0,2,0.008671185511387477,TLT
2014-09-26,2014-09-26,162.98953247070312,84.92758178710938,117.05999755859376,-0.0069734335847106,0.0171839195488745,-0.02092941226157,train,0,R0: Calm / risk-on,5.158324511061782,1.2281124310848521,-2.6337483057431155,-0.38587886200985433,-0.7341982781899054,-3.7061995092564732,36.40392995008706,0.5577773892580613,67.37559992523867,0.2754451816908486,92.28943121634813,0.1561507771192795,210.257702781374,0.01062665193181051,0,3,0.01062665193181051,TLT
2014-10-03,2014-10-03,161.85293579101562,86.38697052001953,114.61000061035156,-0.0304296310598259,0.0199655336042943,0.026001184117173,train,0,R0: Calm / risk-on,5.346481953460112,1.5000141554000948,-0.9478755544425843,-1.5079926331973466,3.125581703802422,-2.537879047503874,26.194080115554016,0.6066625182194587,69.28902274535656,0.2272882061179323,83.70278429497729,0.16367066866740201,269.44121213514074,0.0023786069952069647,0,4,0.0023786069952069647,GLD
2014-10-10,2014-10-10,156.9278106689453,88.11173248291016,117.58999633789062,-0.0108634214799258,0.0084965937687488,0.0119057876475821,train,0,R0: Calm / risk-on,10.023209916523841,8.048588838090009,-0.9336069930779816,-3.8247902478995863,-1.7167162935270905,-1.3683842505823383,180.1969979732834,0.39345437367962893,206.09064422778226,0.2181269418837479,181.51859414566687,0.38178498581535314,359.4151909236555,0.00663369862127009,0,5,0.00663369862127009,GLD
2014-10-17,2014-10-17,155.22303771972656,88.86038208007812,118.98999786376952,0.0422343258626498,-0.011150836757073,-0.0053785982110963,train,0,R0: Calm / risk-on,8.677911787993134,4.980323201962856,1.3225842706897213,-1.927117513961009,1.7710295182104212,-0.03295798143445339,99.09467914907259,0.4130364657857457,130.36859496660816,0.20256869393083293,102.83527077315497,0.3792974699980634,292.00875852235714,0.005097370285357928,0,6,0.005097370285357928,SPY
2014-10-24,2014-10-24,161.77877807617188,87.86951446533203,118.3499984741211,0.0266257410868211,-0.0039255956704183,-0.0480776923140892,train,0,R0: Calm / risk-on,4.392214489589929,-2.217329177493558,2.113050471691579,1.1591426056100904,6.622607684226713,0.38522300109386937,51.929379486849314,0.5846737704174179,94.68833819338731,0.2207331123204919,101.0919337022747,0.19077082693368555,272.7345959432512,0.0038222903284046844,0,7,0.0038222903284046844,SPY
2014-10-31,2014-10-31,166.0862579345703,87.52457427978516,112.66000366210938,0.0083308305685017,0.0066409397263131,0.0027516203489883,train,0,R0: Calm / risk-on,2.6920764262351695,-4.143972348210732,-0.7815026529133291,-0.04493764979772763,4.1695017747580625,-3.3851128193992173,16.83998284251706,0.7325978791306444,75.58166602595318,0.1921722051127243,119.42991379474756,0.07077295089537117,240.80239766721104,0.004456964861260211,0,8,0.004456964861260211,SPY
2014-11-07,2014-11-07,167.4698944091797,88.10581970214844,112.97000122070312,0.0044260265339275,-0.0021709865584316,0.0132778612356525,train,0,R0: Calm / risk-on,1.1165200932061454,-1.3274866472878597,2.783343955029475,-1.5554719390035046,2.8243171803113536,-4.679568335841946,16.079221561001333,0.6024743452285783,61.93267622945549,0.21197092169015866,68.0129004237402,0.1845525779584646,296.9641977337165,0.001002155122798353,0,9,0.001002155122798353,GLD
2014-11-14,2014-11-14,168.21112060546875,87.91454315185547,114.47000122070312,0.0119464246902452,0.0051049475685218,0.0080370241909188,train,0,R0: Calm / risk-on,1.1693439363826914,-1.733651569977042,2.343560895198437,-3.077025590182177,2.0508922133188965,-4.987848132484184,14.847638783836068,0.6674038109433542,68.90924838653233,0.19476774733243643,84.47436856854652,0.13662172083956522,292.071537797038,0.0012067208846440317,0,10,0.0012067208846440317,SPY
2014-11-21,2014-11-21,170.22064208984375,88.36334228515625,115.38999938964844,0.002516498469824,0.0198997406311192,-0.0284253297222143,train,0,R0: Calm / risk-on,0.778835597461869,-1.3724608324142553,3.0913644599974615,-2.5902759593251603,1.3858425005373851,-4.177380932471531,15.400029148848569,0.5789876746969843,56.32337374342724,0.22792097171101008,63.93538240051219,0.1916342073744535,278.1081199474294,0.0014571462175520752,0,11,0.0014571462175520752,TLT
2014-11-28,2014-11-28,170.6490020751953,90.12174987792967,112.11000061035156,0.0038608136357591,-0.0091887889697281,0.0206939584532479,train,0,R0: Calm / risk-on,2.25678344925955,-1.3472170978703961,3.0251876906608564,-5.459050832137059,1.3923005273307183,-3.1500449659313037,22.793607016329595,0.6794918244032081,80.19125065359168,0.18378359109296727,93.80251560873305,0.134784633991165,279.965612610185,0.001939950512659631,0,12,0.001939950512659631,GLD
2014-12-05,2014-12-05,171.30784606933594,89.29364013671875,114.43000030517578,-0.0341828428699069,0.0430257582603264,0.0260421510878805,train,0,R0: Calm / risk-on,0.621313743329817,-0.24597867183722122,4.884946094333286,-0.88149250775502,2.1223816823729122,-5.652657916229344,41.129067158480915,0.489659156898686,80.30106099785101,0.2006024638521153,61.32467281282798,0.30908914972612,331.96902375289255,0.000649229523078635,0,13,0.000649229523078635,TLT
2014-12-12,2014-12-12,165.45205688476562,93.13556671142578,117.41000366210938,0.0336993245268451,-0.0034040646440519,-0.0224853669763998,train,0,R0: Calm / risk-on,6.880538934112092,8.2886309230565,3.369568572942374,-7.3438236712594716,-3.5505540914354583,-3.507415478557988,197.170515519982,0.33570308054352943,226.95553906807348,0.17032169685717846,180.3359682040795,0.49261995661596286,439.1346463754498,0.0013552659833293115,0,14,0.0013552659833293115,SPY
2014-12-19,2014-12-19,171.02767944335938,92.81852722167967,114.7699966430664,0.009296897792473,-0.0095069748173377,0.0005228299184749,train,0,R0: Calm / risk-on,3.2352895589405217,2.0321376565031835,5.480063949462778,0.7193423962205112,5.508912495720013,-3.1486218545231686,70.13386943622461,0.3707259222929133,104.15263882374968,0.1707969110904722,60.84135258036855,0.4581321000098674,376.5042890882154,0.0003450666067471728,0,15,0.0003450666067471728,SPY
2014-12-26,2014-12-26,172.61770629882812,91.93610382080078,114.83000183105467,-0.014440706061184,0.0233903880326455,-0.0065313941308078,train,0,R0: Calm / risk-on,2.7688347754177647,-1.0756896324151417,2.8971683195840985,-0.5915552599101879,5.349828555601072,-2.247938734772395,25.398727541992013,0.5838157199033102,70.75838544303406,0.20772990025096819,70.83921488599331,0.20734774036766118,300.5493739270463,0.0011066394780605594,0,16,0.0011066394780605594,TLT
2015-01-02,2015-01-02,170.12498474121094,94.0865249633789,114.08000183105467,-0.0057439423835248,0.0294531940968083,0.0278751775432577,train,0,R0: Calm / risk-on,4.704816932496033,3.488045729266242,2.57088801219158,-3.8750871555717046,2.053444400534224,-3.1063944047762666,47.94673542226281,0.5072492193643835,89.5107206354431,0.19678773322184756,71.71919180150863,0.29513643491040525,329.7328680310286,0.0008266125033637528,0,17,0.0008266125033637528,TLT
2015-01-09,2015-01-09,169.14779663085938,96.85767364501952,117.26000213623048,-0.0128273826438146,0.0161745315934704,0.0448575337797194,train,0,R0: Calm / risk-on,6.111276912479646,4.765051838437234,3.5951906775272424,-4.789636962567615,4.18544426971271,-2.3774199355710652,89.50352577534599,0.512436812441937,141.31932619724466,0.1573939873413636,108.84823893701805,0.32979852699195283,406.94145445165657,0.0003706732247464916,0,18,0.0003706732247464916,GLD
2015-01-16,2015-01-16,166.9780731201172,98.42430114746094,122.5199966430664,0.0165650879665908,0.0118631047844801,0.013956960175643,train,0,R0: Calm / risk-on,7.078270243248415,5.0978473819760115,4.829754727882773,-3.808013865460344,2.7843805832722697,-1.739229908861463,103.6537212576362,0.40571078895363455,148.8263574134986,0.14497400268008456,99.26435118576754,0.4483775440793182,370.1018524431436,0.0009376642869627069,0,19,0.0009376642869627069,SPY
2015-01-23,2015-01-23,169.74407958984375,99.5919189453125,124.2300033569336,-0.0269306569697388,0.0260444691900663,-0.0062787280657983,train,0,R0: Calm / risk-on,5.213471641942752,0.42204215120836364,5.120428014781725,-3.144240753280302,6.361719899626236,0.06807733970103164,71.69522301013022,0.5769977230216324,128.50161234487368,0.1581780854726443,106.05670390292124,0.26376092534256956,348.08528718822356,0.0010632661631537488,0,20,0.0010632661631537488,TLT
2015-01-30,2015-01-30,165.17276000976562,102.18573760986328,123.4499969482422,0.0305840442496565,-0.0510218655965507,-0.038963124159577,train,0,R0: Calm / risk-on,8.564505751623331,3.920231830906444,1.1059998688691615,-6.769242080384851,3.184597463398634,-1.7028508997789218,104.55983506486592,0.7027639950922661,176.80786637518554,0.1355208415928863,169.50434622238515,0.16005352271515597,370.00765987713396,0.0016616405996917473,0,21,0.0016616405996917473,SPY
2015-02-06,2015-02-06,170.2244110107422,96.97203063964844,118.63999938964844,0.020578662612821,-0.0211513984150514,-0.0055630144648536,train,0,R0: Calm / risk-on,3.0919544007738833,-2.0082264746316874,2.2136830350455154,4.0769636445763675,6.590409765850128,-7.30332340880647,91.15916739903723,0.6704399250003025,157.19457742419763,0.14894383456627172,148.95512254935468,0.1796973095729269,380.54177984666524,0.0009189308604989916,0,22,0.0009189308604989916,SPY
2015-02-13,2015-02-13,173.72740173339844,94.92093658447266,117.9800033569336,0.0069596155567319,-0.0128714621262411,-0.0228852729345006,train,0,R0: Calm / risk-on,1.6464897335758049,-3.2694935801344296,2.0207537418870993,2.4911251586992735,3.7289045706090267,-5.747956430357916,41.36521498257112,0.6363939264491293,92.54899934008387,0.19830188707404448,101.24866807793012,0.16265018638983922,281.90362697304636,0.002654000086987158,0,23,0.002654000086987158,SPY
2015-02-20,2015-02-20,174.9364776611328,93.69916534423828,115.27999877929688,-0.0027455731917198,0.0236285349062566,0.0076336302232034,train,0,R0: Calm / risk-on,1.0032117173518076,-2.720640187455471,1.1777645242350163,3.2217798370711233,3.1212721737284843,-7.337422923959323,56.61770603578644,0.620118435056071,103.7365291491504,0.2119791482264878,114.45852379232389,0.16603991002799198,311.56438755888917,0.0018625066894491747,0,24,0.0018625066894491747,TLT
2015-02-27,2015-02-27,174.4561767578125,95.91313934326172,116.16000366210938,-0.0150001399438125,-0.0446940932473837,-0.0370179314410649,train,0,R0: Calm / risk-on,1.3203339072944313,-2.723680255176652,0.8741436650221619,-1.9600885586479087,2.3389415082533183,-4.169831105096776,5.733394692069917,0.6748876007578675,55.939926371932984,0.21503094143960436,86.22066665291186,0.10787259127427175,256.9085179425563,0.0022088665282563318,0,25,0.0022088665282563318,SPY
2015-03-06,2015-03-06,171.8393096923828,91.62638854980467,111.86000061035156,-0.0080485463023616,0.0260724413875705,-0.008760981151317,train,0,R0: Calm / risk-on,1.249575983694911,-0.5071305308719232,-2.013177065087104,4.274356944556442,2.2435235565546705,-11.418095974072255,127.85496953818573,0.6527100815679525,177.89738799018258,0.20874376957022717,196.13877417146918,0.13776469826705182,423.17484616600876,0.0007814505947685477,0,26,0.0007814505947685477,TLT
2015-03-13,2015-03-13,170.4562530517578,94.01531219482422,110.87999725341795,0.0268144693309591,0.0378004142735706,0.0242604843798672,train,0,R0: Calm / risk-on,2.8562738840747404,1.80860765852676,0.2050579138655788,1.1367842579581267,0.14150412149336022,-4.818681638652044,32.51162992826683,0.4230395711823801,50.1923366810567,0.28278256834574605,48.82696011364021,0.29171671790205167,258.43667659526557,0.0024611425698221464,0,27,0.0024611425698221464,TLT
2015-03-20,2015-03-20,175.02694702148438,97.56912994384766,113.56999969482422,-0.0221947199466878,-0.0034218808169569,0.0131196431079805,train,0,R0: Calm / risk-on,2.0589975289528892,-1.7738976902783905,2.8358977188579857,-1.3096566425167406,2.619296773324871,-1.290917896350436,10.546558192119424,0.5336517435204248,43.31684458857,0.2529514420447542,51.4636574405548,0.21010417945335194,233.89119848016716,0.0032926349814689747,0,28,0.0032926349814689747,GLD
2015-03-27,2015-03-27,171.14227294921875,97.23526000976562,115.05999755859376,0.0034023776789902,-0.0004299786109179,0.0019120565389467,train,0,R0: Calm / risk-on,2.565072213288961,1.1386272156721629,1.110441797881057,1.0886959948332708,2.19431999860135,-4.381010016214761,24.630628943056593,0.4563363042872719,49.33302119510458,0.25994766126104624,45.704541430246614,0.28234828794016553,279.66854025073064,0.001367746511516313,0,29,0.001367746511516313,SPY
2015-04-03,2015-04-02,171.7245635986328,97.19345092773438,115.27999877929688,0.0174384699818492,-0.0084913347159272,0.0059854480283891,train,0,R0: Calm / risk-on,3.0680179596334853,-0.9801388395735705,3.233833533488625,1.1259197209463692,1.348831320499479,-2.5219225031004116,21.718982808619604,0.4532208901479972,49.93088244614897,0.238335453726452,39.55967501832153,0.3018552306693113,207.44529369158835,0.006588425456239482,0,30,0.006588425456239482,SPY
2015-04-10,2015-04-10,174.71917724609375,96.36814880371094,115.97000122070312,-0.0099504855552593,0.0141186490621689,-0.0031905039466014,train,0,R0: Calm / risk-on,0.2765416848394395,-3.3833144090599587,3.8990295920198457,1.6481219623232028,0.8515068333022225,-3.067300320413523,34.13265079809981,0.4552125406617502,56.63349182815532,0.272644469292334,57.780230571038324,0.2656141176625028,220.4500176275647,0.0065288723834131595,0,31,0.0065288723834131595,TLT
2015-04-17,2015-04-17,172.9806365966797,97.7287368774414,115.5999984741211,0.0177925046965723,-0.0181058575193521,-0.0220587842216464,train,0,R0: Calm / risk-on,2.056962220378688,-0.2809352067074975,2.82370071498785,-0.34720393800314836,-1.7283422114094988,-3.0397379294864417,24.858110995419164,0.40264960641923375,41.245505023004746,0.27720089187828684,36.07075006482683,0.3118834401652444,195.43346771883893,0.008266061537235065,0,32,0.008266061537235065,SPY
2015-04-24,2015-04-24,176.0583953857422,95.9592742919922,113.0500030517578,-0.0043937670147319,-0.0373086256538821,0.0002653585005489,train,0,R0: Calm / risk-on,-0.10467545611021989,-3.6366661773476086,4.124095673037182,2.2807649466525266,1.01934294354907,-3.5986987896083096,43.95557451032346,0.4500876824285052,66.44801303254931,0.2696265994018172,65.6630433833085,0.2744915767068233,235.01654525482485,0.005794141462854255,0,33,0.005794141462854255,GLD
2015-05-01,2015-05-01,175.2848358154297,92.37916564941406,113.08000183105467,0.0042709154246101,-0.0120163636216481,0.0078705286101616,train,0,R0: Calm / risk-on,-0.4083796041689275,-2.299096925610724,0.7950707726594151,2.5939110238566965,1.1239006749058533,-5.7663407506972755,39.11533021308004,0.49334548641698145,60.47093396731914,0.3032943473239543,78.52869758469416,0.20100434898597722,273.7090214493105,0.0023558172730870756,0,34,0.0023558172730870756,GLD
2015-05-08,2015-05-08,176.03346252441406,91.26910400390624,113.97000122070312,0.0038746489520373,-0.007509180106637,0.0312362684957756,train,0,R0: Calm / risk-on,-0.8580480537003873,-1.3187828039581424,0.9720194268581119,1.0755362907397314,0.8509022738472872,-4.241370575174998,23.04290344571995,0.42796301991843494,32.58584298161355,0.34434268190256356,51.03977623218543,0.22615822928981616,270.168353373615,0.0015360688891854586,0,35,0.0015360688891854586,GLD
2015-05-15,2015-05-15,176.7155303955078,90.58374786376952,117.52999877929688,0.0025894488400151,-0.0097875910480195,-0.0164213419996712,train,0,R0: Calm / risk-on,-0.8380942439076072,-1.5796325625562577,1.4908176218002707,0.4099530197429726,0.8428150817743315,-3.1424779776786917,17.447535713243703,0.41903757400120833,25.43616415106781,0.34931363220084233,43.81579227637577,0.22981174896403633,255.79346266256644,0.0018370448339130778,0,36,0.0018370448339130778,SPY
