week_end,week_last_trade_date,regime,regime_name,spy_weekly_close,tlt_weekly_close,gld_weekly_close,next_return_spy,next_return_tlt,next_return_gld,jm_pc1,jm_pc2,jm_pc3,jm_pc4,jm_pc5,jm_pc6,jm_regime_distance_0,jm_regime_score_0,jm_regime_distance_1,jm_regime_score_1,jm_regime_distance_2,jm_regime_score_2,jm_regime_changed,jm_regime_duration_weeks,jm_stress_score,best_asset_next_week
2014-09-12,2014-09-12,1,R1: Growth / trend,163.23947143554688,83.0094223022461,118.37999725341795,0.0125952719286914,0.0107594420733201,-0.0108971189851085,-0.5138344366100673,0.1352385993639249,-6.137874641315396,2.925300717884212,-0.22117756242732634,5.1055220082607535,85.62425839036327,0.4108732068163113,79.31997662294084,0.49859965245202176,134.9015209223408,0.09052714073166696,0,7,0.09052714073166696,SPY
2014-09-19,2014-09-19,1,R1: Growth / trend,165.29551696777344,83.90255737304688,117.08999633789062,-0.0139506777883147,0.0122168435165217,-0.0002562027520291,0.3387291074242381,-0.6422195756806827,-1.7383312590671025,1.1919303164503556,0.0027032530967075596,2.935755046185457,26.269851543774713,0.41308433772831626,19.997137378009107,0.5007973729543601,77.3484651224981,0.08611828931732367,0,8,0.08611828931732367,TLT
2014-09-26,2014-09-26,1,R1: Growth / trend,162.98953247070312,84.92758178710938,117.05999755859376,-0.0069734335847106,0.0171839195488745,-0.02092941226157,2.6860078518597823,1.2610262671161672,-0.4740449862350859,0.5688709033317367,0.2518783395943472,1.5766652259958782,35.45366978775651,0.2814745952352061,23.946847882593804,0.400718945547632,31.498797207128884,0.3178064592171619,0,9,0.3178064592171619,TLT
2014-10-03,2014-10-03,2,R2: Stress / risk-off,161.85293579101562,86.38697052001953,114.61000061035156,-0.0304296310598259,0.0199655336042943,0.026001184117173,3.797737762634233,1.8457337573760721,2.0856921850940484,-0.4841127971261643,-2.584239464319219,2.440773373032239,64.40936794920323,0.20049784661534265,45.93712327211856,0.353482885273947,38.3620648900677,0.44601926811071047,1,1,0.44601926811071047,GLD
2014-10-10,2014-10-10,2,R2: Stress / risk-off,156.9278106689453,88.11173248291016,117.58999633789062,-0.0108634214799258,0.0084965937687488,0.0119057876475821,8.450110869150267,4.814396897303666,4.119857632354922,-2.542772132380022,1.8383611037893606,2.299766110514821,175.7045940665786,0.025760421829146524,142.23377309061829,0.07197171963616905,59.858070911690035,0.9022678585346844,0,2,0.9022678585346844,GLD
2014-10-17,2014-10-17,2,R2: Stress / risk-off,155.22303771972656,88.86038208007812,118.98999786376952,0.0422343258626498,-0.011150836757073,-0.0053785982110963,7.289531354508379,3.1218335383587954,3.9132655230912268,-1.1325858650819203,-1.2942498197583516,1.053569971293487,127.68445729946916,0.05269896164267979,90.36347625190275,0.16570611368126925,39.832457162775235,0.781594924676051,0,3,0.781594924676051,SPY
2014-10-24,2014-10-24,1,R1: Growth / trend,161.77877807617188,87.86951446533203,118.3499984741211,0.0266257410868211,-0.0039255956704183,-0.0480776923140892,2.4584742151480263,-0.5330090826424099,1.7029792016458303,2.4188775418584845,-5.712911755592202,-0.0867356458579516,73.19845423247432,0.2548693480483854,48.37029134507867,0.5461460743718753,81.26205990725404,0.19898457757973928,1,1,0.19898457757973928,SPY
2014-10-31,2014-10-31,1,R1: Growth / trend,166.0862579345703,87.52457427978516,112.66000366210938,0.0083308305685017,0.0066409397263131,0.0027516203489883,1.2703314000301285,-3.1868645208192765,-1.0588157237927023,0.28333071811805055,-5.512382026697221,2.287505829905717,68.76451101047543,0.2284670619078208,30.549886142880244,0.7383690548026955,131.63605639789648,0.03316388328948365,0,2,0.03316388328948365,SPY
2014-11-07,2014-11-07,1,R1: Growth / trend,167.4698944091797,88.10581970214844,112.97000122070312,0.0044260265339275,-0.0021709865584316,0.0132778612356525,-0.22352859831800054,-1.7688241691200155,2.4259415738238963,1.105769891912322,-3.4578814740464003,4.680308563990787,53.84056603488909,0.4179727312820393,45.72964954772173,0.5361383253062829,125.8096373997161,0.045888943411677804,0,3,0.045888943411677804,GLD
2014-11-14,2014-11-14,1,R1: Growth / trend,168.21112060546875,87.91454315185547,114.47000122070312,0.0119464246902452,0.0051049475685218,0.0080370241909188,-0.2986693934685837,-2.4041969099310934,2.419254402445594,0.5591993550908121,-3.308057802937747,5.2142885269759125,59.195460874767925,0.3962842045208245,47.21697215240972,0.5723943753161794,141.8705873575594,0.03132142016299605,0,4,0.03132142016299605,SPY
2014-11-21,2014-11-21,1,R1: Growth / trend,170.22064208984375,88.36334228515625,115.38999938964844,0.002516498469824,0.0198997406311192,-0.0284253297222143,-1.0872156877496522,-1.7639019097758668,3.1806120857013624,1.3242292193367644,-1.0794379677708685,3.659671969164002,33.42164767711786,0.5345545809182374,40.69269453372874,0.4276216541213659,119.70197788463179,0.03782376496039668,0,5,0.03782376496039668,TLT
2014-11-28,2014-11-28,1,R1: Growth / trend,170.6490020751953,90.12174987792967,112.11000061035156,0.0038608136357591,-0.0091887889697281,0.0206939584532479,0.5189734941680229,-3.709873633488905,4.4200067501003275,-2.1321427560646047,-2.1208221006756087,2.3755940067821175,56.88631442838534,0.36822925403624807,40.41534984616137,0.6105164076504345,149.80092093817353,0.021254338313317498,0,6,0.021254338313317498,GLD
2014-12-05,2014-12-05,1,R1: Growth / trend,171.30784606933594,89.29364013671875,114.43000030517578,-0.0341828428699069,0.0430257582603264,0.0260421510878805,-1.1043844347657223,-0.337656099834337,4.294432487446446,3.378631370107915,-1.6374270286213177,4.529100372964312,58.251158910777356,0.5681480090371945,73.53872364615829,0.3553519251861443,123.57119088647667,0.07650006577666123,0,7,0.07650006577666123,TLT
2014-12-12,2014-12-12,2,R2: Stress / risk-off,165.45205688476562,93.13556671142578,117.41000366210938,0.0336993245268451,-0.0034040646440519,-0.0224853669763998,4.708962322938048,3.1092802169191436,8.895655145829217,-2.584005490409922,3.594446300777482,3.677145663200811,168.84198375636754,0.20224315411057703,171.6005482161924,0.18582264291287354,132.7741137861997,0.6119342029765494,1,1,0.6119342029765494,SPY
2014-12-19,2014-12-19,2,R2: Stress / risk-off,171.02767944335938,92.81852722167967,114.7699966430664,0.009296897792473,-0.0095069748173377,0.0005228299184749,2.1905149806207214,1.9245727187356207,4.5710555338559855,3.044147939401406,-4.6136679553130255,2.771372311928191,90.35636874044864,0.2763742160170817,87.03381806936034,0.30604929204245584,76.91141006971597,0.4175764919404625,0,2,0.4175764919404625,SPY
2014-12-26,2014-12-26,2,R2: Stress / risk-off,172.61770629882812,91.93610382080078,114.83000183105467,-0.014440706061184,0.0233903880326455,-0.0065313941308078,0.15831905502123128,0.3351339078804116,3.620370391797229,3.448496762267733,-4.641249732831639,2.432703365812957,65.06850079024206,0.44911777818439347,70.00215594073569,0.3860008892713573,97.71268317971531,0.16488133254424917,0,3,0.16488133254424917,TLT
2015-01-02,2015-01-02,2,R2: Stress / risk-off,170.12498474121094,94.0865249633789,114.08000183105467,-0.0057439423835248,0.0294531940968083,0.0278751775432577,3.1890723745048737,1.4174168683645088,5.813005280783957,0.030580437287479143,-1.2994272141234957,4.388807862373256,90.67336116713676,0.27556156111470953,80.66154478435004,0.3747045535297869,82.9082350183571,0.34973388535550365,0,4,0.34973388535550365,TLT
2015-01-09,2015-01-09,2,R2: Stress / risk-off,169.14779663085938,96.85767364501952,117.26000213623048,-0.0128273826438146,0.0161745315934704,0.0448575337797194,5.295071610878257,2.3527775416040484,7.470660012452498,-0.2528130870837381,-2.085382937734058,3.241128415657006,138.35227327043862,0.13394877232914673,117.43210308629,0.2545841714262838,88.88708370738432,0.6114670562445694,0,5,0.6114670562445694,GLD
2015-01-16,2015-01-16,2,R2: Stress / risk-off,166.9780731201172,98.42430114746094,122.5199966430664,0.0165650879665908,0.0118631047844801,0.013956960175643,5.44574520685587,2.1615090601352667,7.837330880315242,0.5032609212467951,-1.6258515238413442,3.4256280685453624,145.2892956916237,0.12998452680624586,121.7729183185391,0.26754391936526867,95.32823760194528,0.6024715538284854,0,6,0.6024715538284854,SPY
2015-01-23,2015-01-23,1,R1: Growth / trend,169.74407958984375,99.5919189453125,124.2300033569336,-0.0269306569697388,0.0260444691900663,-0.0062787280657983,3.250154719747342,-0.5085308208902263,7.715018877782194,0.8668118084530982,-4.347019857196738,1.2809686453224305,115.97627809889195,0.2721441791593094,95.82619646699337,0.5051559163101528,122.50821009541673,0.22269990453053784,1,1,0.22269990453053784,TLT
2015-01-30,2015-01-30,1,R1: Growth / trend,165.17276000976562,102.18573760986328,123.4499969482422,0.0305840442496565,-0.0510218655965507,-0.038963124159577,7.503261291046154,0.7081979478912701,6.568275739393946,-4.0739761403948656,-2.7846791850577186,3.6010430340437414,182.0575362465447,0.08678363896106783,127.0879465476782,0.4690864478218449,128.8689353166759,0.4441299132170873,0,2,0.4441299132170873,SPY
2015-02-06,2015-02-06,1,R1: Growth / trend,170.2244110107422,96.97203063964844,118.63999938964844,0.020578662612821,-0.0211513984150514,-0.0055630144648536,2.0955919908443725,0.12989945767828912,-1.023973035530595,5.622048599859578,-5.553446983742754,7.1825081234139025,149.37032695643134,0.19893544236933217,112.10398120685865,0.6244825096066332,153.25334582725935,0.17658204802403465,0,3,0.17658204802403465,SPY
2015-02-13,2015-02-13,1,R1: Growth / trend,173.72740173339844,94.92093658447266,117.9800033569336,0.0069596155567319,-0.0128714621262411,-0.0228852729345006,0.068367781511767,-1.611816867876613,-0.6915379038257331,5.644552771240802,-3.317602436707571,4.685443105356718,84.20751960597103,0.32744431594564166,63.9022037413738,0.6107075950833788,138.50171595009343,0.0618480889709795,0,4,0.0618480889709795,SPY
2015-02-20,2015-02-20,1,R1: Growth / trend,174.9364776611328,93.69916534423828,115.27999877929688,-0.0027455731917198,0.0236285349062566,0.0076336302232034,0.4382664161993277,-1.0129387212915535,-2.3075075835852483,5.140152597458319,-3.0093572214840023,6.01047863832964,97.4560083199102,0.29592423373400983,72.9940293476417,0.6270324826183374,141.29618850120204,0.07704328364765278,0,5,0.07704328364765278,TLT
2015-02-27,2015-02-27,1,R1: Growth / trend,174.4561767578125,95.91313934326172,116.16000366210938,-0.0150001399438125,-0.0446940932473837,-0.0370179314410649,0.7996610776197951,-3.180760431770747,0.6387657707495525,0.37621946936074796,-1.962035139544993,3.395262384088301,41.28157561891954,0.29524218078288994,14.283677137594232,0.6762308304702459,117.41248140487623,0.028526988746864112,0,6,0.028526988746864112,SPY
2015-03-06,2015-03-06,1,R1: Growth / trend,171.8393096923828,91.62638854980467,111.86000061035156,-0.0080485463023616,0.0260724413875705,-0.008760981151317,1.6104997242376564,0.6455023171093514,-4.832553133526263,6.094027850147336,-0.15178886555085797,9.583176864361807,182.72839206421526,0.22407873899372638,149.72053773229374,0.6172166352807075,193.9659520676871,0.1587046257255661,0,7,0.1587046257255661,TLT
2015-03-13,2015-03-13,1,R1: Growth / trend,170.4562530517578,94.01531219482422,110.87999725341795,0.0268144693309591,0.0378004142735706,0.0242604843798672,2.9196482539480297,0.44962994493407826,-0.14776495236036583,2.6151618425715695,2.3776825153437815,3.985820538060608,62.58662974628718,0.2581839836786208,40.432873120802405,0.5096443868168719,66.04617343951193,0.23217162950450737,0,8,0.23217162950450737,TLT
2015-03-20,2015-03-20,1,R1: Growth / trend,175.02694702148438,97.56912994384766,113.56999969482422,-0.0221947199466878,-0.0034218808169569,0.0131196431079805,0.76758163156858,-2.127128223365242,3.110777068571928,2.9282598221162344,0.060286350417863066,2.0461323814011916,40.21087810607221,0.38618189035687034,28.441739705346738,0.5542294403201281,101.0923669925933,0.059588669323001484,0,9,0.059588669323001484,GLD
2015-03-27,2015-03-27,1,R1: Growth / trend,171.14227294921875,97.23526000976562,115.05999755859376,0.0034023776789902,-0.0004299786109179,0.0019120565389467,1.7059506524840244,-0.4176750999477398,1.2036139589570543,2.6129309177870006,0.4945188331937311,4.396762675826738,50.26624771404112,0.3270306835912282,33.86379081279097,0.5410710018980646,79.84699585509085,0.13189831451070724,0,10,0.13189831451070724,SPY
2015-04-03,2015-04-02,1,R1: Growth / trend,171.7245635986328,97.19345092773438,115.27999877929688,0.0174384699818492,-0.0084913347159272,0.0059854480283891,2.2531406529616467,-1.4525998162229508,1.5132182704271062,3.885423700321008,-0.4886342189554648,2.793292612307024,55.69272347641019,0.26204781247494807,27.13932346423331,0.6295553641234463,84.44944929045221,0.10839682340160567,0,11,0.10839682340160567,SPY
2015-04-10,2015-04-10,1,R1: Growth / trend,174.71917724609375,96.36814880371094,115.97000122070312,-0.0099504855552593,0.0141186490621689,-0.0031905039466014,-0.22052023049011268,-2.733727706093116,1.055350016665113,4.159842416003074,-0.9528059780803619,2.66364900183276,44.28981478216796,0.3839589923827886,30.826173133113155,0.5804601759510385,121.78190070609486,0.0355808316661729,0,12,0.0355808316661729,TLT
2015-04-17,2015-04-17,1,R1: Growth / trend,172.9806365966797,97.7287368774414,115.5999984741211,0.0177925046965723,-0.0181058575193521,-0.0220587842216464,1.3674278736706933,-0.7141565498511908,2.0617359815940204,2.500164241550177,1.6007397841422615,3.677012787776613,44.82912740384957,0.3741435903678459,34.45325682671809,0.5144722477489243,84.30131921132056,0.11138416188322989,0,13,0.11138416188322989,SPY
2015-04-24,2015-04-24,1,R1: Growth / trend,176.0583953857422,95.9592742919922,113.0500030517578,-0.0043937670147319,-0.0373086256538821,0.0002653585005489,-0.2478507897953849,-3.481543532998365,0.18244406601156565,5.442444971733404,-1.1184371072999826,4.135258128612505,72.47266599131775,0.3151725582691333,48.320877965024856,0.661489054035918,157.271536685259,0.02333838769494866,0,14,0.02333838769494866,GLD
2015-05-01,2015-05-01,1,R1: Growth / trend,175.2848358154297,92.37916564941406,113.08000183105467,0.0042709154246101,-0.0120163636216481,0.0078705286101616,0.22522496316357657,-1.905412776917189,-2.227039161712623,5.859462251080419,-0.2478800452975935,6.507960769703198,102.35704773075354,0.2960202011286459,76.3551555269548,0.6575970747858039,162.73872575761263,0.046382724085550324,0,15,0.046382724085550324,GLD
2015-05-08,2015-05-08,1,R1: Growth / trend,176.03346252441406,91.26910400390624,113.97000122070312,0.0038746489520373,-0.007509180106637,0.0312362684957756,0.07000586973902705,-1.303860114881786,-0.7144009210482987,4.870227400573833,0.6169813755765536,5.272180867812926,67.54268690373958,0.3768731749560641,54.63100947319642,0.5601759022160748,125.84114627805606,0.06295092282786102,0,16,0.06295092282786102,GLD
2015-05-15,2015-05-15,1,R1: Growth / trend,176.7155303955078,90.58374786376952,117.52999877929688,0.0025894488400151,-0.0097875910480195,-0.0164213419996712,0.3665934938221832,-1.9213066998222978,0.4744902027123959,4.510077945831685,0.36200120625152604,4.3663004271118435,57.47541693852078,0.35634786150621434,41.03993517145978,0.5901741422283268,119.26235623066653,0.053477996265458995,0,17,0.053477996265458995,SPY
2015-05-22,2015-05-22,1,R1: Growth / trend,177.17312622070312,89.69715118408203,115.5999984741211,-0.0086861688412016,0.0191867079307821,-0.0129757787179884,-0.3657719878059179,-2.961093839893576,-1.007156268682681,4.789850035370587,0.14908669321785178,3.316512752621858,54.7430967994774,0.3565643738666895,37.005414525740626,0.6146161524123283,136.6896050590545,0.02881947372098226,0,18,0.02881947372098226,TLT
2015-05-29,2015-05-29,1,R1: Growth / trend,175.63417053222656,91.41814422607422,114.0999984741211,-0.006488241333178,-0.0395767644751755,-0.0163014954883934,2.3127518517292134,-2.415539597716982,-0.033785051020802905,1.213140675527323,1.8590780275709067,3.015194866834994,46.41969390115386,0.24917875899494493,13.045516658987031,0.694115180983723,94.64323375138262,0.056706060021332036,0,19,0.056706060021332036,SPY
2015-06-05,2015-06-05,1,R1: Growth / trend,174.49461364746094,87.80010986328125,112.23999786376952,0.0011437886635328,0.0029757208291594,0.0088204339986328,1.0589769466467096,-0.76823515121885,-4.166411828511932,5.52192240232692,0.3446639467935973,4.423697600520258,90.6848446919801,0.2811800275754278,65.03819040827203,0.6178559254201842,124.05131032957098,0.10096404700438787,0,20,0.10096404700438787,GLD
2015-06-12,2015-06-12,1,R1: Growth / trend,174.69419860839844,88.0613784790039,113.2300033569336,0.0086922084742984,0.0095810387822061,0.0166916835963577,1.5590582296489546,-0.4014252838005013,-1.3801982223431697,3.433081949260634,1.6820091215412525,1.7727586836191438,41.3516983816,0.33504927371871934,27.031729422645515,0.5200106119313143,68.64990699878042,0.1449401143499664,0,21,0.1449401143499664,GLD
2015-06-19,2015-06-19,1,R1: Growth / trend,176.21267700195312,88.90509796142578,115.12000274658205,-0.0046961130295315,-0.0323314169976767,-0.0222377095805297,0.8458336191403532,-1.8872093694144263,0.5156295416057038,2.830880821049531,2.048471573030561,0.8913450167240569,30.578313598341545,0.38846924328340265,19.56735620738526,0.5446867404565242,87.90919737093225,0.0668440162600731,0,22,0.0668440162600731,SPY
2015-06-26,2015-06-26,1,R1: Growth / trend,175.38516235351562,86.03067016601562,112.55999755859376,-0.0119628934712435,0.0088988216965057,-0.0071072800258976,-0.21978095402748282,-1.4607676707786632,-3.99904836979261,5.0048501203538835,0.5897996015452569,3.354720808496103,68.29989349058734,0.3698967592794418,54.09830329966276,0.5720130163264726,128.6074881908931,0.05809022439408554,0,23,0.05809022439408554,TLT
2015-07-17,2015-07-17,1,R1: Growth / trend,177.60867309570312,88.83139038085938,108.6500015258789,-0.0210850531136289,0.0224900861507741,-0.0303727842191682,-1.009796619917389,-3.1628687265465905,0.5823018301945656,3.0597291007554563,-0.8270636918696959,-0.7011230879723046,26.2625868840745,0.4707860921531177,24.1698821614775,0.5020212012769169,119.15472662395855,0.027192706569965617,0,24,0.027192706569965617,TLT
2015-07-24,2015-07-24,1,R1: Growth / trend,173.86378479003906,90.82921600341795,105.3499984741211,0.0120196550268787,0.0093908804471203,-0.0039866936405175,2.0133622920467587,-0.46862760376620943,0.8596332998216629,1.0545918447966458,1.4296217243006473,2.664135446800117,34.24224414924247,0.33485908374879264,19.48740311692565,0.52669962824028,63.016407899880505,0.13844128801092737,0,25,0.13844128801092737,SPY
2015-07-31,2015-07-31,1,R1: Growth / trend,175.9535675048828,91.68218231201172,104.93000030517578,-0.0121142529289647,0.0169880636270367,-0.0026684339891597,0.9048177383696642,-3.490204862818703,0.37495945654458385,-0.33758218621716346,-0.9141974689960308,1.3567204018508014,29.40975599053782,0.30823786234156925,4.373376243070249,0.664741801709733,108.71160739047657,0.027020335948697877,0,26,0.027020335948697877,TLT
2015-08-07,2015-08-07,1,R1: Growth / trend,173.822021484375,93.23968505859376,104.6500015258789,0.0070690684363916,-0.0030557775757231,0.0210224263369758,0.7061756606562887,-0.9530622231547047,1.9720845194245507,1.7820041570183935,1.924432711729668,2.1393236786747227,27.837903404375492,0.4445105270183252,26.306119762102018,0.4659107039880907,80.0217090718754,0.08957876899358409,0,27,0.08957876899358409,GLD
2015-08-14,2015-08-14,1,R1: Growth / trend,175.05078125,92.95476531982422,106.8499984741211,-0.05534308891951,0.0196838137170549,0.040056142633764,0.44063135166479267,-1.3187644997061638,1.7625757281593195,1.949449808654832,-0.45020997552712994,0.5963795398542542,20.309988014270882,0.44112269481601557,17.729509603871016,0.4774858255919771,75.366998350537,0.08139147959200738,0,28,0.08139147959200738,GLD
