week_end,spy_weekly_close,tlt_weekly_close,gld_weekly_close,week_last_trade_date,next_return_spy,next_return_tlt,next_return_gld,source
2014-05-23,155.29788208007812,81.6847915649414,124.51000213623048,2014-05-23,0.012240113142565345,0.012422537187147142,-0.03276846647701959,resampled_from_yahoo_prices_daily
2014-05-30,157.19874572753906,82.69952392578125,120.43000030517578,2014-05-30,0.014013057628499359,-0.019471673841598425,0.0014946467219103532,resampled_from_yahoo_prices_daily
2014-06-06,159.40158081054688,81.08922576904297,120.61000061035156,2014-06-06,-0.006397715148227956,0.005018569365256242,0.019484275451694177,resampled_from_yahoo_prices_daily
2014-06-13,158.38177490234375,81.49617767333984,122.95999908447266,2014-06-13,0.014160032247535259,-0.0031208963751374608,0.028789858017934655,resampled_from_yahoo_prices_daily
2014-06-20,160.6244659423828,81.24183654785156,126.5,2014-06-20,-0.000612443518543615,0.012880275493424964,0.0012648510838686455,resampled_from_yahoo_prices_daily
2014-06-27,160.52609252929688,82.28825378417969,126.66000366210938,2014-06-27,0.012153907544677267,-0.0200861586365485,0.00394757607408458,resampled_from_yahoo_prices_daily
2014-07-04,162.47711181640625,80.6353988647461,127.16000366210938,2014-07-03,-0.00802218236117247,0.026201142336160332,0.012739816534546256,resampled_from_yahoo_prices_daily
2014-07-11,161.17369079589844,82.74813842773438,128.77999877929688,2014-07-11,0.005594792760435174,0.008275981738460558,-0.020577741504878344,resampled_from_yahoo_prices_daily
2014-07-18,162.07542419433594,83.4329605102539,126.12999725341795,2014-07-18,5.074481430833444e-05,0.010041583891328587,-0.0026956025156132934,resampled_from_yahoo_prices_daily
2014-07-25,162.08364868164062,84.27075958251953,125.79000091552734,2014-07-25,-0.026401309545170615,-0.006982186560961279,-0.011209187151976052,resampled_from_yahoo_prices_daily
2014-08-01,157.80442810058594,83.68236541748047,124.37999725341795,2014-08-01,0.003844565456289306,0.008380062205888494,0.014552220839018748,resampled_from_yahoo_prices_daily
2014-08-08,158.41111755371094,84.38362884521484,126.19000244140624,2014-08-08,0.012833339963633783,0.018957479663131327,-0.005626428962170138,resampled_from_yahoo_prices_daily
2014-08-15,160.44406127929688,85.98332977294922,125.4800033569336,2014-08-15,0.017729857034738172,-0.0035674334541229147,-0.01824992711399076,resampled_from_yahoo_prices_daily
2014-08-22,163.28871154785156,85.67658996582031,123.19000244140624,2014-08-22,0.00763094987902857,0.015005607400736087,0.005438738174098123,resampled_from_yahoo_prices_daily
2014-08-29,164.53475952148438,86.96221923828125,123.86000061035156,2014-08-29,0.0019927756319002565,-0.025670204500455873,-0.014532561302178504,resampled_from_yahoo_prices_daily
2014-09-05,164.86264038085938,84.7298812866211,122.05999755859376,2014-09-05,-0.009845583823980486,-0.020305221230690673,-0.0301491100998037,resampled_from_yahoo_prices_daily
2014-09-12,163.23947143554688,83.0094223022461,118.37999725341795,2014-09-12,0.012595271928691476,0.010759442073320136,-0.01089711898510859,resampled_from_yahoo_prices_daily
2014-09-19,165.29551696777344,83.90255737304688,117.08999633789062,2014-09-19,-0.013950677788314714,0.012216843516521747,-0.00025620275202919984,resampled_from_yahoo_prices_daily
2014-09-26,162.98953247070312,84.92758178710938,117.05999755859376,2014-09-26,-0.006973433584710698,0.01718391954887455,-0.02092941226157008,resampled_from_yahoo_prices_daily
2014-10-03,161.85293579101562,86.38697052001953,114.61000061035156,2014-10-03,-0.03042963105982599,0.019965533604294317,0.026001184117173004,resampled_from_yahoo_prices_daily
2014-10-10,156.9278106689453,88.11173248291016,117.58999633789062,2014-10-10,-0.010863421479925806,0.008496593768748895,0.0119057876475821,resampled_from_yahoo_prices_daily
2014-10-17,155.22303771972656,88.86038208007812,118.98999786376952,2014-10-17,0.04223432586264986,-0.011150836757073068,-0.005378598211096319,resampled_from_yahoo_prices_daily
2014-10-24,161.77877807617188,87.86951446533203,118.3499984741211,2014-10-24,0.026625741086821142,-0.003925595670418391,-0.048077692314089204,resampled_from_yahoo_prices_daily
2014-10-31,166.0862579345703,87.52457427978516,112.66000366210938,2014-10-31,0.008330830568501701,0.006640939726313189,0.0027516203489883484,resampled_from_yahoo_prices_daily
2014-11-07,167.4698944091797,88.10581970214844,112.97000122070312,2014-11-07,0.004426026533927541,-0.00217098655843162,0.013277861235652555,resampled_from_yahoo_prices_daily
2014-11-14,168.21112060546875,87.91454315185547,114.47000122070312,2014-11-14,0.011946424690245205,0.005104947568521867,0.008037024190918896,resampled_from_yahoo_prices_daily
2014-11-21,170.22064208984375,88.36334228515625,115.38999938964844,2014-11-21,0.0025164984698240467,0.01989974063111921,-0.028425329722214343,resampled_from_yahoo_prices_daily
2014-11-28,170.6490020751953,90.12174987792967,112.11000061035156,2014-11-28,0.003860813635759186,-0.00918878896972819,0.02069395845324795,resampled_from_yahoo_prices_daily
2014-12-05,171.30784606933594,89.29364013671875,114.43000030517578,2014-12-05,-0.034182842869906915,0.0430257582603264,0.02604215108788055,resampled_from_yahoo_prices_daily
2014-12-12,165.45205688476562,93.13556671142578,117.41000366210938,2014-12-12,0.0336993245268451,-0.003404064644051963,-0.0224853669763998,resampled_from_yahoo_prices_daily
2014-12-19,171.02767944335938,92.81852722167967,114.7699966430664,2014-12-19,0.009296897792473002,-0.009506974817337754,0.0005228299184749652,resampled_from_yahoo_prices_daily
2014-12-26,172.61770629882812,91.93610382080078,114.83000183105467,2014-12-26,-0.014440706061184083,0.023390388032645593,-0.006531394130807833,resampled_from_yahoo_prices_daily
2015-01-02,170.12498474121094,94.0865249633789,114.08000183105467,2015-01-02,-0.005743942383524825,0.029453194096808355,0.027875177543257745,resampled_from_yahoo_prices_daily
2015-01-09,169.14779663085938,96.85767364501952,117.26000213623048,2015-01-09,-0.012827382643814667,0.016174531593470487,0.04485753377971946,resampled_from_yahoo_prices_daily
2015-01-16,166.9780731201172,98.42430114746094,122.5199966430664,2015-01-16,0.01656508796659084,0.01186310478448016,0.013956960175643074,resampled_from_yahoo_prices_daily
2015-01-23,169.74407958984375,99.5919189453125,124.2300033569336,2015-01-23,-0.026930656969738842,0.02604446919006631,-0.006278728065798322,resampled_from_yahoo_prices_daily
2015-01-30,165.17276000976562,102.18573760986328,123.4499969482422,2015-01-30,0.03058404424965655,-0.05102186559655075,-0.038963124159577034,resampled_from_yahoo_prices_daily
2015-02-06,170.2244110107422,96.97203063964844,118.63999938964844,2015-02-06,0.02057866261282104,-0.021151398415051426,-0.005563014464853633,resampled_from_yahoo_prices_daily
2015-02-13,173.72740173339844,94.92093658447266,117.9800033569336,2015-02-13,0.006959615556731968,-0.012871462126241129,-0.0228852729345006,resampled_from_yahoo_prices_daily
2015-02-20,174.9364776611328,93.69916534423828,115.27999877929688,2015-02-20,-0.0027455731917198634,0.023628534906256604,0.0076336302232034026,resampled_from_yahoo_prices_daily
2015-02-27,174.4561767578125,95.91313934326172,116.16000366210938,2015-02-27,-0.015000139943812552,-0.044694093247383715,-0.03701793144106491,resampled_from_yahoo_prices_daily
2015-03-06,171.8393096923828,91.62638854980467,111.86000061035156,2015-03-06,-0.008048546302361625,0.02607244138757059,-0.008760981151317071,resampled_from_yahoo_prices_daily
2015-03-13,170.4562530517578,94.01531219482422,110.87999725341795,2015-03-13,0.0268144693309591,0.037800414273570615,0.024260484379867275,resampled_from_yahoo_prices_daily
2015-03-20,175.02694702148438,97.56912994384766,113.56999969482422,2015-03-20,-0.02219471994668787,-0.003421880816956935,0.013119643107980528,resampled_from_yahoo_prices_daily
2015-03-27,171.14227294921875,97.23526000976562,115.05999755859376,2015-03-27,0.0034023776789902094,-0.0004299786109179804,0.0019120565389467714,resampled_from_yahoo_prices_daily
2015-04-03,171.7245635986328,97.19345092773438,115.27999877929688,2015-04-02,0.01743846998184928,-0.008491334715927223,0.005985448028389184,resampled_from_yahoo_prices_daily
2015-04-10,174.71917724609375,96.36814880371094,115.97000122070312,2015-04-10,-0.009950485555259347,0.014118649062168975,-0.003190503946601475,resampled_from_yahoo_prices_daily
2015-04-17,172.9806365966797,97.7287368774414,115.5999984741211,2015-04-17,0.017792504696572342,-0.01810585751935212,-0.02205878422164642,resampled_from_yahoo_prices_daily
2015-04-24,176.0583953857422,95.9592742919922,113.0500030517578,2015-04-24,-0.004393767014731931,-0.037308625653882155,0.00026535850054898447,resampled_from_yahoo_prices_daily
2015-05-01,175.2848358154297,92.37916564941406,113.08000183105467,2015-05-01,0.004270915424610111,-0.012016363621648152,0.007870528610161687,resampled_from_yahoo_prices_daily
2015-05-08,176.03346252441406,91.26910400390624,113.97000122070312,2015-05-08,0.003874648952037374,-0.007509180106637037,0.031236268495775654,resampled_from_yahoo_prices_daily
2015-05-15,176.7155303955078,90.58374786376952,117.52999877929688,2015-05-15,0.0025894488400151072,-0.009787591048019517,-0.01642134199967127,resampled_from_yahoo_prices_daily
2015-05-22,177.17312622070312,89.69715118408203,115.5999984741211,2015-05-22,-0.008686168841201658,0.019186707930782143,-0.012975778717988495,resampled_from_yahoo_prices_daily
2015-05-29,175.63417053222656,91.41814422607422,114.0999984741211,2015-05-29,-0.006488241333178046,-0.03957676447517555,-0.016301495488393436,resampled_from_yahoo_prices_daily
2015-06-05,174.49461364746094,87.80010986328125,112.23999786376952,2015-06-05,0.0011437886635328187,0.002975720829159423,0.00882043399863286,resampled_from_yahoo_prices_daily
2015-06-12,174.69419860839844,88.0613784790039,113.2300033569336,2015-06-12,0.008692208474298413,0.009581038782206175,0.016691683596357754,resampled_from_yahoo_prices_daily
2015-06-19,176.21267700195312,88.90509796142578,115.12000274658205,2015-06-19,-0.004696113029531546,-0.03233141699767672,-0.02223770958052973,resampled_from_yahoo_prices_daily
2015-06-26,175.38516235351562,86.03067016601562,112.55999755859376,2015-06-26,-0.011962893471243574,0.008898821696505799,-0.0071072800258976665,resampled_from_yahoo_prices_daily
2015-07-03,173.28704833984375,86.7962417602539,111.76000213623048,2015-07-02,0.000820144163627301,0.00043097397569402673,-0.0024159293781316205,resampled_from_yahoo_prices_daily
2015-07-10,173.42916870117188,86.83364868164062,111.48999786376952,2015-07-10,0.024099200992727887,0.02300653870417335,-0.025473104245286815,resampled_from_yahoo_prices_daily
2015-07-17,177.60867309570312,88.83139038085938,108.6500015258789,2015-07-17,-0.02108505311362896,0.02249008615077419,-0.030372784219168225,resampled_from_yahoo_prices_daily
2015-07-24,173.86378479003906,90.82921600341795,105.3499984741211,2015-07-24,0.01201965502687874,0.009390880447120331,-0.0039866936405175135,resampled_from_yahoo_prices_daily
2015-07-31,175.9535675048828,91.68218231201172,104.93000030517578,2015-07-31,-0.01211425292896473,0.016988063627036754,-0.002668433989159724,resampled_from_yahoo_prices_daily
2015-08-07,173.822021484375,93.23968505859376,104.6500015258789,2015-08-07,0.007069068436391657,-0.003055777575723173,0.02102242633697582,resampled_from_yahoo_prices_daily
2015-08-14,175.05078125,92.95476531982422,106.8499984741211,2015-08-14,-0.05534308891951001,0.019683813717054965,0.040056142633764,resampled_from_yahoo_prices_daily
2015-08-21,165.36293029785156,94.7844696044922,111.12999725341795,2015-08-21,0.007329367065830983,-0.03196233938821236,-0.02186628601847662,resampled_from_yahoo_prices_daily
2015-08-28,166.57493591308594,91.75493621826172,108.6999969482422,2015-08-28,-0.033570997709463146,0.0047914177546042325,-0.011131546627814792,resampled_from_yahoo_prices_daily
2015-09-04,160.98284912109375,92.19457244873048,107.48999786376952,2015-09-04,0.021548179498874553,-0.010515198987895547,-0.012373190325538408,resampled_from_yahoo_prices_daily
2015-09-11,164.4517364501953,91.22512817382812,106.16000366210938,2015-09-11,-0.0013914161426356042,0.005849598479893858,0.028730174426810917,resampled_from_yahoo_prices_daily
2015-09-18,164.22291564941406,91.75875854492188,109.20999908447266,2015-09-18,-0.013302933989487453,-0.004586761590833266,0.005493988454821075,resampled_from_yahoo_prices_daily
2015-09-25,162.03826904296875,91.33788299560548,109.80999755859376,2015-09-25,0.011148527121271234,0.026975972530201675,-0.007467441153404142,resampled_from_yahoo_prices_daily
2015-10-02,163.84475708007812,93.80181121826172,108.98999786376952,2015-10-02,0.03246160966982781,-0.018304581184015234,0.0172493340642359,resampled_from_yahoo_prices_daily
2015-10-09,169.16342163085938,92.08480834960938,110.87000274658205,2015-10-09,0.009635952284866356,0.013493911219297106,0.014611663002212838,resampled_from_yahoo_prices_daily
2015-10-16,170.79347229003906,93.327392578125,112.48999786376952,2015-10-16,0.020858793539353382,-0.005890730741964445,-0.008800763468485906,resampled_from_yahoo_prices_daily
2015-10-23,174.35601806640625,92.77762603759766,111.5,2015-10-23,0.002023962341890728,-0.0034090566141380396,-0.019730914334010752,resampled_from_yahoo_prices_daily
2015-10-30,174.7089080810547,92.46134185791016,109.3000030517578,2015-10-30,0.01014758173625685,-0.028674258048849044,-0.047575520882413014,resampled_from_yahoo_prices_daily
2015-11-06,176.48178100585938,89.8100814819336,104.0999984741211,2015-11-06,-0.03570726384694334,0.005714097852736355,-0.005187328755452136,resampled_from_yahoo_prices_daily
2015-11-13,170.1800994873047,90.3232650756836,103.55999755859376,2015-11-13,0.03342531818788674,0.006434070333345643,-0.004538443721353036,resampled_from_yahoo_prices_daily
2015-11-20,175.86842346191406,90.90441131591795,103.08999633789062,2015-11-20,0.001194286201643191,0.004316483484757105,-0.0178484470196294,resampled_from_yahoo_prices_daily
2015-11-27,176.07846069335938,91.29679870605467,101.25,2015-11-27,0.0002864081026889842,-0.001109267624310295,0.027357991536458348,resampled_from_yahoo_prices_daily
2015-12-04,176.12889099121094,91.19552612304688,104.0199966430664,2015-12-04,-0.0369238510331521,0.026372061660578927,-0.008748279773911127,resampled_from_yahoo_prices_daily
2015-12-11,169.6255340576172,93.6005401611328,103.11000061035156,2015-12-11,-0.0033169377017875368,-0.004282462030531731,-0.010377263975273388,resampled_from_yahoo_prices_daily
2015-12-18,169.06289672851562,93.19969940185548,102.04000091552734,2015-12-18,0.02829723099150816,-0.00928783547239509,0.009898100031051182,resampled_from_yahoo_prices_daily
2015-12-25,173.84690856933594,92.33407592773438,103.0500030517578,2015-12-24,-0.00879978646970292,-0.010259938266851232,-0.015429441244039,resampled_from_yahoo_prices_daily
2016-01-01,172.3170928955078,91.38673400878906,101.45999908447266,2015-12-31,-0.05861600837972425,0.023055052652968477,0.041592758316404854,resampled_from_yahoo_prices_daily
2016-01-08,162.216552734375,93.49365997314452,105.68000030517578,2016-01-08,-0.02141515248201864,0.019374100782241666,-0.01514003093774352,resampled_from_yahoo_prices_daily
2016-01-15,158.74266052246094,95.30501556396484,104.08000183105467,2016-01-15,0.01442976254111783,-0.003260373849476972,0.008839336594542724,resampled_from_yahoo_prices_daily
2016-01-22,161.0332794189453,94.9942855834961,105.0,2016-01-22,0.016795791567082663,0.01563726423652345,0.018571399507068653,resampled_from_yahoo_prices_daily
2016-01-29,163.7379608154297,96.479736328125,106.9499969482422,2016-01-29,-0.02978492331976268,0.013072886221756619,0.05021040579534386,resampled_from_yahoo_prices_daily
2016-02-05,158.8610382080078,97.74100494384766,112.31999969482422,2016-02-05,-0.0070228775644342045,0.021597427670001057,0.053774937072099016,resampled_from_yahoo_prices_daily
2016-02-12,157.74537658691406,99.85195922851562,118.36000061035156,2016-02-12,0.02877297071261653,-0.0037260666349018257,-0.006590053863422152,resampled_from_yahoo_prices_daily
2016-02-19,162.2841796875,99.47990417480467,117.58000183105467,2016-02-19,0.01609390326094151,-0.004580478762607254,-0.003997288768360696,resampled_from_yahoo_prices_daily
2016-02-26,164.89596557617188,99.02423858642578,117.11000061035156,2016-02-26,0.027371920661239058,-0.012008578271332726,0.029288705382114033,resampled_from_yahoo_prices_daily
2016-03-04,169.40948486328125,97.83509826660156,120.54000091552734,2016-03-04,0.01162503310089158,-0.009642418938690445,-0.009374458643067851,resampled_from_yahoo_prices_daily
2016-03-11,171.37887573242188,96.89173126220705,119.41000366210938,2016-03-11,0.013188637727901797,0.013348012837689494,0.0032660529075267952,resampled_from_yahoo_prices_daily
2016-03-18,173.63912963867188,98.18504333496094,119.8000030517578,2016-03-18,-0.006164971852296586,0.0037194690313622214,-0.028964951020944207,resampled_from_yahoo_prices_daily
2016-03-25,172.5686492919922,98.55023956298828,116.33000183105467,2016-03-24,0.018707791416017416,0.010890460044017392,0.005157727711484705,resampled_from_yahoo_prices_daily
2016-04-01,175.79702758789062,99.62349700927734,116.93000030517578,2016-04-01,-0.011695217634111632,0.010176866009575347,0.012828187771189103,resampled_from_yahoo_prices_daily
2016-04-08,173.7410430908203,100.6373519897461,118.43000030517578,2016-04-08,0.016039021655248176,-0.0009845543907736065,-0.004306359325477183,resampled_from_yahoo_prices_daily
2016-04-15,176.52767944335938,100.53826904296876,117.91999816894533,2016-04-15,0.005727242599524063,-0.02669044006898913,-0.00025439942132554627,resampled_from_yahoo_prices_daily
2016-04-22,177.5386962890625,97.8548583984375,117.88999938964844,2016-04-22,-0.01263324250531317,0.007946339132788749,0.048859124319719394,resampled_from_yahoo_prices_daily
2016-04-29,175.29580688476562,98.6324462890625,123.6500015258789,2016-04-29,-0.002956428456154847,0.01030008465377974,-0.003801061179969034,resampled_from_yahoo_prices_daily
2016-05-06,174.77755737304688,99.64836883544922,123.18000030517578,2016-05-06,-0.00466657621966815,0.01402843908148399,-0.011933765360133353,resampled_from_yahoo_prices_daily
2016-05-13,173.96194458007812,101.04627990722656,121.70999908447266,2016-05-13,0.003565373216019685,-0.016102579079452672,-0.016432503615515626,resampled_from_yahoo_prices_daily
2016-05-20,174.58218383789062,99.41917419433594,119.70999908447266,2016-05-20,0.023115229248682256,-0.0023047992221667535,-0.03416587059702947,resampled_from_yahoo_prices_daily
2016-05-27,178.61769104003906,99.19003295898438,115.62000274658205,2016-05-27,0.00019033155021364045,0.028139526726947084,0.028195765692734076,resampled_from_yahoo_prices_daily
2016-06-03,178.6516876220703,101.98119354248048,118.87999725341795,2016-06-03,-0.0009985380228093588,0.011633755344085728,0.024057879175878982,resampled_from_yahoo_prices_daily
2016-06-10,178.47329711914062,103.16761779785156,121.73999786376952,2016-06-10,-0.011786677400429824,0.006157862968857675,0.018153434559328163,resampled_from_yahoo_prices_daily
2016-06-17,176.36968994140625,103.80290985107422,123.9499969482422,2016-06-17,-0.015882336248689732,0.001254037383720208,0.016538952014769404,resampled_from_yahoo_prices_daily
2016-06-24,173.5685272216797,103.9330825805664,126.0,2016-06-24,0.03286746613424696,0.03718186320687722,0.019127013191344355,resampled_from_yahoo_prices_daily
2016-07-01,179.27328491210938,107.7975082397461,128.41000366210938,2016-07-01,0.013005183314049207,0.021554528606821277,0.016431746360694,resampled_from_yahoo_prices_daily
2016-07-08,181.60476684570312,110.12103271484376,130.52000427246094,2016-07-08,0.014953976969579896,-0.03628140756436449,-0.028194972526113915,resampled_from_yahoo_prices_daily
2016-07-15,184.3204803466797,106.1256866455078,126.83999633789062,2016-07-15,0.006532734826994346,0.0029635288185438924,-0.0038631179274415395,resampled_from_yahoo_prices_daily
2016-07-22,185.52459716796875,106.44019317626952,126.3499984741211,2016-07-22,-0.0005522044587590313,0.0198833387127495,0.020815174397937453,resampled_from_yahoo_prices_daily
2016-07-29,185.42214965820312,108.55657958984376,128.97999572753906,2016-07-29,0.004882064637857786,-0.02336758422818974,-0.011086933812604727,resampled_from_yahoo_prices_daily
2016-08-05,186.327392578125,106.0198745727539,127.5500030517578,2016-08-05,0.0012830894251418812,0.015072209836375139,-0.0011760213429240496,resampled_from_yahoo_prices_daily
2016-08-12,186.56646728515625,107.61782836914062,127.4000015258789,2016-08-12,0.00036657119349126077,-0.009779745526697026,0.004474094882239266,resampled_from_yahoo_prices_daily
2016-08-19,186.6348571777344,106.56535339355467,127.97000122070312,2016-08-19,-0.005719996121426929,-0.002523673489200018,-0.015003501997581492,resampled_from_yahoo_prices_daily
2016-08-26,185.5673065185547,106.29641723632812,126.0500030517578,2016-08-26,0.004970423075945751,0.003774488454463709,0.004125320352851514,resampled_from_yahoo_prices_daily
2016-09-02,186.4896545410156,106.6976318359375,126.56999969482422,2016-09-02,-0.02330911374164124,-0.02243413548389328,0.0014221403619323336,resampled_from_yahoo_prices_daily
2016-09-09,182.1427459716797,104.30396270751952,126.75,2016-09-09,0.005475622789052448,-0.005681452037325396,-0.013333352594920966,resampled_from_yahoo_prices_daily
2016-09-16,183.1400909423828,103.71136474609376,125.05999755859376,2016-09-16,0.012279178212052821,0.015362386689790952,0.020710091298951516,resampled_from_yahoo_prices_daily
2016-09-23,185.3889007568359,105.30461883544922,127.6500015258789,2016-09-23,0.0014354326508416726,0.005042424600725903,-0.015746197510408733,resampled_from_yahoo_prices_daily
2016-09-30,185.6550140380859,105.83560943603516,125.63999938964844,2016-09-30,-0.005825716541683179,-0.024354882485221108,-0.04695957938985018,resampled_from_yahoo_prices_daily
2016-10-07,184.5734405517578,103.25799560546876,119.73999786376952,2016-10-07,-0.008928337441371115,-0.01739810578095602,-0.003173519794532509,resampled_from_yahoo_prices_daily
2016-10-14,182.92550659179688,101.46150207519533,119.36000061035156,2016-10-14,0.004035299360054534,0.013071066314292779,0.012315693810206252,resampled_from_yahoo_prices_daily
2016-10-21,183.6636657714844,102.78771209716795,120.83000183105467,2016-10-21,-0.006729568244539963,-0.021453853976566073,0.006207067687118428,resampled_from_yahoo_prices_daily
2016-10-28,182.4276885986328,100.58251953125,121.58000183105467,2016-10-28,-0.018772906143164403,0.011816542309690092,0.023112333576853272,resampled_from_yahoo_prices_daily
2016-11-04,179.00299072265625,101.77105712890624,124.38999938964844,2016-11-04,0.03773657121132312,-0.07363035161570253,-0.058606004914362964,resampled_from_yahoo_prices_daily
2016-11-11,185.75794982910156,94.27761840820312,117.0999984741211,2016-11-11,0.00961094176337074,-0.009751515640006647,-0.016652407973114847,resampled_from_yahoo_prices_daily
2016-11-18,187.5432586669922,93.35826873779295,115.1500015258789,2016-11-18,0.01382168095170111,-0.0002476984110442171,-0.022058192634556772,resampled_from_yahoo_prices_daily
2016-11-25,190.1354217529297,93.33514404296876,112.61000061035156,2016-11-25,-0.008306264929420215,-0.008092614257230846,-0.00417370764724001,resampled_from_yahoo_prices_daily
2016-12-02,188.5561065673828,92.57981872558594,112.13999938964844,2016-12-02,0.031090586526266062,-0.017558437337397037,-0.015516299921882748,resampled_from_yahoo_prices_daily
2016-12-09,194.41842651367188,90.95426177978516,110.4000015258789,2016-12-09,-0.0006341529341424845,-0.003064280949208187,-0.021286217768486604,resampled_from_yahoo_prices_daily
2016-12-16,194.29513549804688,90.67555236816406,108.0500030517578,2016-12-16,0.002977619515906582,0.010406708407705745,-0.0011106223340366927,resampled_from_yahoo_prices_daily
2016-12-23,194.87367248535156,91.6191864013672,107.93000030517578,2016-12-23,-0.009658497557128554,0.009148942725738296,0.015565647182669506,resampled_from_yahoo_prices_daily
2016-12-30,192.99148559570312,92.45740509033205,109.61000061035156,2016-12-30,0.016462904089140418,0.014521919529000726,0.019523760402628154,resampled_from_yahoo_prices_daily
2017-01-06,196.1686859130859,93.80006408691406,111.75,2017-01-06,-0.0007041787364777674,0.0037231094527807596,0.02201341462615347,resampled_from_yahoo_prices_daily
2017-01-13,196.03054809570312,94.1492919921875,114.20999908447266,2017-01-13,-0.0013653709666446856,-0.011293452625601108,0.007354907398815946,resampled_from_yahoo_prices_daily
2017-01-20,195.7628936767578,93.08602142333984,115.0500030517578,2017-01-20,0.009835054585453307,-0.0025843844723504317,-0.013559366767565195,resampled_from_yahoo_prices_daily
2017-01-27,197.688232421875,92.84545135498048,113.48999786376952,2017-01-27,0.0016161231322500136,-0.00311649534543057,0.02326195646613205,resampled_from_yahoo_prices_daily
2017-02-03,198.0077209472656,92.55609893798828,116.12999725341795,2017-02-03,0.009461852742398413,0.014789828770739533,0.012658238659003063,resampled_from_yahoo_prices_daily
2017-02-10,199.88124084472656,93.92498779296876,117.5999984741211,2017-02-10,0.015463741630639127,-0.0036430211317808325,0.0006802876878633235,resampled_from_yahoo_prices_daily
2017-02-17,202.97215270996097,93.58281707763672,117.68000030517578,2017-02-17,0.0070187279595830265,0.014045799609932796,0.0171651651752891,resampled_from_yahoo_prices_daily
2017-02-24,204.39675903320312,94.8972625732422,119.6999969482422,2017-02-24,0.007096270600251753,-0.0199178767256879,-0.018295696473231038,resampled_from_yahoo_prices_daily
2017-03-03,205.8472137451172,93.00711059570312,117.51000213623048,2017-03-03,-0.003061954487201035,-0.01759540197600995,-0.023742667558569908,resampled_from_yahoo_prices_daily
