date,spy_ret_1d,spy_ret_5d,spy_ret_20d,spy_vol_5d,spy_vol_20d,spy_drawdown_60d,spy_ma_gap_5_20,spy_intraday_range,spy_volume_z_20,tlt_ret_1d,tlt_ret_5d,tlt_ret_20d,tlt_vol_5d,tlt_vol_20d,tlt_drawdown_60d,tlt_ma_gap_5_20,tlt_intraday_range,tlt_volume_z_20,gld_ret_1d,gld_ret_5d,gld_ret_20d,gld_vol_5d,gld_vol_20d,gld_drawdown_60d,gld_ma_gap_5_20,gld_intraday_range,gld_volume_z_20,qqq_spy_log_ratio,qqq_spy_ratio_chg_5d,spy_tlt_corr_20d,spy_gld_corr_20d,vix_level,vix_change_5d,tnx_level,tnx_change_5d,source
2020-07-17,0.0028945429566788906,0.01292004202968628,0.03577454771229983,0.008816564870036746,0.011974100141467763,-0.00040442277070673605,0.021902512030447685,0.00879652206610036,-0.927947413844984,-0.0020958130265664515,0.0027020502586005035,0.028648109910780848,0.0038802276780766655,0.006668356617456109,-0.02009422171966857,0.013531130733394736,0.005576164303801962,-0.5627531100722731,0.008204262794308569,0.005481683482593668,0.04742728742218881,0.006622854738040936,0.0051603461386543065,-0.0012915417719436828,0.011611515148106655,0.0038796360278210104,0.075929661926862,-0.16724616443084528,-0.030307115487203412,-0.7628631363617988,0.10922874928338465,25.68000030517578,-1.6100006103515625,0.628000020980835,-0.004999995231628418,derived_from_yahoo_prices_daily
2020-07-20,0.008049279658194604,0.029665863983112536,0.049554949422305455,0.0062741756348981955,0.011914948186365588,0.0,0.025394107166908375,0.0139060485439506,-1.2142880171558323,0.002454731913074782,0.0018559288832130463,0.030302178804918246,0.00374586653473048,0.006670366024541384,-0.01768586100330294,0.012373343043177831,0.004904552027368165,-1.3887835482943822,0.004808590336846309,0.00904988583235777,0.04126330153766861,0.006831223943020846,0.004790416761122342,0.0,0.01136465511393503,0.004680022465964528,0.02991051244046915,-0.1473198956260798,0.0017079400497216346,-0.7660816783100994,0.19587563733318034,24.459999084472656,-7.729999542236328,0.6200000047683716,-0.019999980926513672,derived_from_yahoo_prices_daily
2020-07-21,0.0021255291408375956,0.018915822921185526,0.045285880388499074,0.0050162164897513,0.011879271876919048,0.0,0.026922171774803827,0.009199686608209934,-1.0677760026269982,0.0005978759790968147,0.0010167534768649614,0.030776615387611745,0.003704744939378158,0.006665998534621618,-0.009853790952279451,0.011025002636194658,0.0038256884173208288,-0.514349978954357,0.011978962477666387,0.0163761201460132,0.04680083694050473,0.008234906942710013,0.00519936437012622,0.0,0.01232583013225974,0.005433540123735549,1.1224451498960333,-0.15992064404911072,-0.005070712849515241,-0.7649808394237265,0.164429291159772,24.84000015258789,-4.680000305175781,0.6069999933242798,-0.008000016212463379,derived_from_yahoo_prices_daily
2020-07-22,0.005675853375261427,0.015446157602642603,0.046368770528201216,0.004274032793128332,0.011892904365201892,0.0,0.02768894786581222,0.00826045502060212,-0.9844594664522108,0.0029842453848871425,0.008678986398540894,0.040618561407943954,0.0026011771340871325,0.006370241181557933,-0.006894538325758037,0.01073711400325461,0.004589095317191215,-1.4049414700361942,0.015087942737564556,0.030583119021230995,0.053504380813473536,0.009548491396259509,0.0057918375302059505,0.0,0.015845599753000483,0.011444569320408323,2.349151016792631,-0.1620796685629679,-0.00011753675283465714,-0.7829408135189968,0.16963806092728118,24.31999969482422,-3.440000534057617,0.5950000286102295,-0.034999966621398926,derived_from_yahoo_prices_daily
2020-07-23,-0.0120036104870691,0.0067415946439032875,0.06020479018393131,0.007824629586546497,0.010488225968414177,-0.011931854551772036,0.025993687053375236,0.017804062893653477,0.059574626550698076,0.011613787781506507,0.015554828031998789,0.041564562631720384,0.005151961976370088,0.00644086710127701,0.0,0.011791015220013579,0.00824747661427651,0.4445870559046268,0.008786586410813348,0.048866344757199184,0.065780963240088,0.00391133602135676,0.0057544740862909794,0.0,0.02243321870359516,0.015577434697581776,2.459448294880919,-0.17654343041951726,-0.01103446318463619,-0.7960264947024722,-0.04151488592564007,26.079999923706055,-1.9200000762939453,0.5820000171661377,-0.029999971389770508,derived_from_yahoo_prices_daily
2020-07-24,-0.006461064606161805,-0.002614012918937336,0.04308004305724889,0.008455611990625509,0.010529463321246954,-0.01829524739185029,0.023271138618081944,0.008538987137499149,-0.005573212336529631,-5.892659298635312e-05,0.017591714465578823,0.03862688768182748,0.004697838342743597,0.006455131423873042,-5.8924856848774354e-05,0.013395899265572497,0.006185949203354416,-0.7962788261217462,0.008542281441677423,0.04920436340456796,0.07492614398038044,0.0038802350603646786,0.005792158749014437,0.0,0.028640258420592257,0.005372169727262162,1.1073336051295006,-0.17962342467572004,-0.01237726024487476,-0.7821747394167118,-0.0515578441632778,25.84000015258789,0.15999984741210938,0.5889999866485596,-0.03900003433227539,derived_from_yahoo_prices_daily
2020-07-27,0.007265680865283778,-0.003397611711848129,0.0743841891858759,0.008262060451296965,0.0085766168968279,-0.011136518929746209,0.018848585197855483,0.008167856687293397,-1.599425320947018,-0.003718537448362172,0.011418445104141901,0.02426181106799155,0.005742343994756035,0.00622961722921104,-0.0037703383991661843,0.014469708860118224,0.007746422765452716,-1.4253653408629985,0.019561196964697856,0.0639569700324195,0.09003412155870126,0.004632975680462311,0.006788657028015618,0.0,0.03712584034346622,0.007133858762206803,1.789291643525963,-0.16920350528217942,-0.021883609656099617,-0.7764688236607341,0.01443180380963275,24.739999771118164,0.2800006866455078,0.609000027179718,-0.010999977588653564,derived_from_yahoo_prices_daily
2020-07-28,-0.00636250297082909,-0.01188564382351465,0.05343068895572667,0.00841227063250177,0.008457638987031878,-0.01740819283668049,0.013766655775887537,0.008687014441806373,-0.7812744371926976,0.006894765179284928,0.017715334304329935,0.03430837788761551,0.0059663211702012725,0.006264087084641967,0.0,0.016310454146401865,0.005344160609778063,-0.19610603561108744,0.008306536040414038,0.06028454359516707,0.09780032323909271,0.005064938731673333,0.006772234301933334,0.0,0.04447050228595284,0.015455762383078076,1.6211775595300157,-0.17564716168129138,-0.015726517632180664,-0.7823648444259941,0.02647299416337265,25.440000534057617,0.6000003814697266,0.5809999704360962,-0.026000022888183594,derived_from_yahoo_prices_daily
2020-07-29,0.012223430858002475,-0.005338066340773691,0.05292596966916251,0.01028125545044109,0.008426749251936172,-0.005323844182173021,0.010018067652559637,0.011226699276821997,-1.4283714513656454,-0.0017047420344617587,0.013026346884981102,0.03747210187952466,0.0064268547785847644,0.006127532583736155,-0.0017032897871126496,0.01704309134654225,0.008294626840082527,-1.0574081219070743,0.007482169283186,0.05267877014078871,0.10085140602434767,0.005069169881227057,0.006795676556786256,0.0,0.05010029266266458,0.020256035764563148,1.8711869029188322,-0.17641074993162534,-0.014331081368657433,-0.7684607394531775,0.05354737742955335,24.100000381469727,-0.2199993133544922,0.5789999961853027,-0.016000032424926758,derived_from_yahoo_prices_daily
2020-07-30,-0.003573791208666381,0.0030917529376288883,0.04237213884987388,0.008591993025966058,0.008471410099852639,-0.008872264649672612,0.008522707180899536,0.014724006480699346,-0.2823215823393165,0.006567484580590873,0.007980043684065262,0.045983158268176984,0.004864939867463761,0.006144000997211952,0.0,0.01633156665889124,0.0029805067209209314,0.4845642672315789,-0.007427778888433495,0.03646440484154185,0.09791478724601638,0.009615530825432431,0.00703984742765396,-0.007400261112961215,0.052496970389749986,0.01197212132132681,0.8839050296381736,-0.16761513981038306,0.008928290609134193,-0.7706144728264267,0.1549677237632085,24.760000228881836,-1.3199996948242188,0.5410000085830688,-0.04100000858306885,derived_from_yahoo_prices_daily
